window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_file_flow_count,z_pkt_len_variance,z_file_pkt_entropy
429,0,0.3243,0.2516,0,s4,0.3243,0.2528,0.1778
430,0,1.2963,1.1287,0,s4,0.949,1.1407,1.2963
431,0,1.8967,1.3359,0,s4,0.579,1.8967,1.532
432,0,1.4583,1.0874,0,s4,1.4583,1.0552,0.7486
433,0,0.8865,0.3382,0,s4,0.1001,0.028,0.8865
434,0,1.2882,0.6031,0,s4,0.3243,0.1969,1.2882
435,0,1.2037,0.8723,0,s4,1.2037,0.6297,0.7834
436,0,0.3493,0.1876,0,s4,0.0697,0.1438,0.3493
437,0,0.8442,0.4718,0,s4,0.2699,0.8442,0.3013
438,0,1.343,0.7676,0,s4,1.343,0.0493,0.9104
439,0,1.1446,0.5185,0,s4,0.2699,0.1409,1.1446
441,0,0.8221,0.4049,0,s4,0.3243,0.8221,0.0682
442,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
443,0,1.2885,1.129,0,s4,1.2885,1.1234,0.975
444,0,1.1685,0.8573,0,s4,1.1188,0.2845,1.1685
445,0,1.312,0.783,0,s4,0.2395,0.7974,1.312
446,0,0.583,0.5283,0,s4,0.579,0.4228,0.583
447,0,0.9452,0.6016,0,s4,0.5245,0.3352,0.9452
448,0,0.3919,0.1493,0,s4,0.0152,0.0407,0.3919
449,0,1.2963,0.9597,0,s4,0.949,0.6337,1.2963
450,0,1.5584,1.2549,0,s4,0.7488,1.4576,1.5584
451,0,0.9469,0.6719,0,s4,0.6943,0.3744,0.9469
452,0,0.3635,0.2527,0,s4,0.1546,0.2401,0.3635
453,0,0.8248,0.3676,0,s4,0.2699,0.008,0.8248
454,0,1.3734,1.1208,0,s4,1.3734,1.1425,0.8466
455,0,1.0195,0.6687,0,s4,0.0152,0.9714,1.0195
456,0,1.0339,0.4544,0,s4,1.0339,0.2806,0.0487
457,0,0.4397,0.2633,0,s4,0.4397,0.1301,0.2201
458,0,1.3857,0.774,0,s4,0.7792,0.1572,1.3857
459,0,1.6121,1.1319,0,s4,0.4941,1.6121,1.2896
460,0,1.1418,1.0357,0,s4,1.1188,1.1418,0.8466
461,0,1.6663,1.1086,0,s4,0.579,1.0804,1.6663
462,0,0.4941,0.3683,0,s4,0.4941,0.2461,0.3646
463,0,0.8397,0.6616,0,s4,0.3548,0.8397,0.7904
464,0,0.8755,0.5489,0,s4,0.5245,0.2467,0.8755
465,0,2.0262,1.2641,0,s4,0.7792,2.0262,0.987
466,0,2.3188,1.4767,0,s4,0.4092,2.3188,1.7021
467,0,0.8098,0.4106,0,s4,0.2699,0.1522,0.8098
468,0,0.6943,0.4979,0,s4,0.6943,0.3424,0.4571
469,0,1.0727,0.6101,0,s4,0.7488,0.0089,1.0727
470,0,1.2037,0.8159,0,s4,1.2037,0.9405,0.3035
471,0,1.3777,0.6659,0,s4,0.4941,0.1259,1.3777
472,0,1.2885,1.1326,0,s4,1.2885,1.1344,0.975
473,0,0.7547,0.5581,0,s4,0.4941,0.4256,0.7547
474,0,1.4923,1.048,0,s4,0.4941,1.1577,1.4923
476,0,0.7774,0.403,0,s4,0.3548,0.7774,0.0769
477,0,1.5622,0.6534,0,s4,0.0152,0.3829,1.5622
478,0,0.949,0.728,0,s4,0.949,0.5599,0.6751
479,0,0.5455,0.3232,0,s4,0.0152,0.4089,0.5455
480,0,1.1412,0.724,0,s4,0.5245,1.1412,0.5063
481,0,1.3311,0.9895,0,s4,0.6639,1.3311,0.9736
482,0,0.8349,0.7252,0,s4,0.6943,0.8349,0.6464
483,0,1.1816,0.4608,0,s4,0.0697,0.1312,1.1816
484,0,1.1297,0.77,0,s4,0.5245,0.6558,1.1297
485,0,1.4899,0.6099,0,s4,0.0152,0.3246,1.4899
486,0,0.3008,0.2616,0,s4,0.2699,0.3008,0.2142
487,0,1.0035,0.4805,0,s4,1.0035,0.0463,0.3917
488,0,1.0434,0.5787,0,s4,0.6094,1.0434,0.0832
489,0,1.004,0.574,0,s4,0.3243,1.004,0.3938
490,0,0.579,0.4566,0,s4,0.579,0.3086,0.4822
491,0,3.9027,2.0409,1,s4,1.3734,3.9027,0.8466
492,0,1.9297,0.9628,0,s4,0.3243,1.9297,0.6345
493,0,0.7488,0.4828,0,s4,0.7488,0.4899,0.2098
494,0,0.4514,0.3792,0,s4,0.2395,0.4468,0.4514
495,0,0.579,0.5269,0,s4,0.579,0.5458,0.4558
496,0,1.9485,1.4881,0,s4,1.3734,1.1425,1.9485
497,0,0.5605,0.314,0,s4,0.2395,0.142,0.5605
498,0,1.2963,1.1174,0,s4,0.949,1.107,1.2963
499,0,1.9485,1.4316,0,s4,1.2037,1.1425,1.9485
500,0,1.9485,1.092,0,s4,0.185,1.1425,1.9485
501,0,0.2879,0.2303,0,s4,0.2395,0.2879,0.1635
502,0,1.5438,0.9553,0,s4,0.2699,1.0522,1.5438
503,0,1.013,0.6247,0,s4,0.4397,1.013,0.4214
504,0,1.9485,1.4598,0,s4,1.2885,1.1425,1.9485
505,0,1.503,1.0214,0,s4,0.4397,1.1215,1.503
506,0,0.4397,0.2624,0,s4,0.4397,0.2248,0.1227
507,0,0.4397,0.2354,0,s4,0.4397,0.2279,0.0387
508,0,1.3307,0.7784,0,s4,0.3548,0.6496,1.3307
509,0,1.4076,0.8791,0,s4,0.2699,1.4076,0.9598
510,0,1.1415,0.6113,0,s4,0.2699,1.1415,0.4225
511,0,0.8507,0.5038,0,s4,0.3548,0.3059,0.8507
512,0,0.8641,0.6174,0,s4,0.8641,0.1996,0.7885
513,0,1.1478,0.7696,0,s4,0.2395,1.1478,0.9216
514,0,1.5356,0.6687,0,s4,0.0697,0.4008,1.5356
515,0,1.2385,1.1382,0,s4,1.0339,1.1422,1.2385
516,0,0.6189,0.4394,0,s4,0.4941,0.2052,0.6189
517,0,1.0826,0.6052,0,s4,0.0697,0.6633,1.0826
518,0,0.335,0.2247,0,s4,0.1546,0.1845,0.335
519,0,0.4092,0.2624,0,s4,0.4092,0.0548,0.3231
520,0,0.949,0.6852,0,s4,0.949,0.4314,0.6751
521,0,2.1919,1.1779,0,s4,2.1919,0.2029,1.139
522,0,1.0339,0.637,0,s4,1.0339,0.6671,0.2101
523,0,0.3665,0.2419,0,s4,0.0152,0.3665,0.3439
524,0,0.9082,0.4503,0,s4,0.3243,0.1184,0.9082
525,0,0.9757,0.4378,0,s4,0.0152,0.3224,0.9757
526,0,1.3991,0.905,0,s4,0.3548,0.9611,1.3991
527,0,1.9485,1.4881,0,s4,1.3734,1.1425,1.9485
528,0,0.8387,0.6368,0,s4,0.6943,0.8387,0.3775
529,0,0.7428,0.4789,0,s4,0.0152,0.7428,0.6787
530,0,1.2385,0.9615,0,s4,1.0339,0.612,1.2385
531,0,1.1375,0.7197,0,s4,0.5245,1.1375,0.4971
532,0,1.9485,1.4307,0,s4,1.2037,1.1398,1.9485
534,0,1.3734,1.1204,0,s4,1.3734,1.1411,0.8466
535,0,1.141,0.5927,0,s4,0.1546,1.141,0.4826
536,0,1.2963,1.0716,0,s4,0.949,0.9695,1.2963
537,0,1.3142,0.9655,0,s4,0.4941,1.3142,1.0881
538,0,2.4927,1.2576,0,s4,0.185,2.4927,1.0951
539,0,1.3218,0.7518,0,s4,0.8641,0.0694,1.3218
540,0,1.4519,1.0547,0,s4,0.6094,1.1027,1.4519
541,0,1.5848,1.2639,0,s4,1.4583,1.5848,0.7486
542,0,1.238,0.6804,0,s4,0.2699,0.5333,1.238
543,0,1.3469,0.5011,0,s4,0.0697,0.0866,1.3469
544,0,0.6181,0.4468,0,s4,0.3548,0.6181,0.3674
545,0,1.8724,1.0295,0,s4,0.4397,1.8724,0.7764
546,0,1.3134,0.9039,0,s4,0.4092,1.3134,0.989
547,0,0.6094,0.3439,0,s4,0.6094,0.2341,0.1881
548,0,0.4397,0.2949,0,s4,0.4397,0.3856,0.0594
549,0,0.3544,0.1464,0,s4,0.0697,0.0151,0.3544
550,0,1.6158,0.9805,0,s4,0.2395,1.0863,1.6158
551,0,1.1188,0.4964,0,s4,1.1188,0.0172,0.3532
552,0,0.3692,0.276,0,s4,0.3243,0.1345,0.3692
553,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
554,0,0.9485,0.5566,0,s4,0.6639,0.0574,0.9485
555,0,0.6943,0.549,0,s4,0.6943,0.453,0.4997
556,0,1.8003,1.2473,0,s4,0.6943,1.8003,1.2474
557,0,0.8641,0.7877,0,s4,0.8641,0.7519,0.747
558,0,2.1026,1.1412,0,s4,1.1188,2.1026,0.2023
559,0,0.627,0.4019,0,s4,0.3548,0.224,0.627
560,0,0.949,0.7342,0,s4,0.949,0.5785,0.6751
561,0,0.6639,0.4531,0,s4,0.6639,0.3011,0.3943
563,0,1.2278,0.5777,0,s4,0.4941,0.0112,1.2278
564,0,1.0207,0.811,0,s4,0.5245,0.8879,1.0207
565,0,0.3895,0.2788,0,s4,0.1546,0.3895,0.2924
566,0,1.0545,0.9277,0,s4,0.7488,0.9799,1.0545
567,0,1.1726,0.8606,0,s4,0.7488,0.6605,1.1726
568,0,1.2385,1.0465,0,s4,1.0339,0.8672,1.2385
569,0,1.0777,0.5916,0,s4,0.6094,0.0878,1.0777
570,0,2.2278,1.3409,0,s4,0.4397,2.2278,1.3553
571,0,0.7479,0.5848,0,s4,0.4092,0.5973,0.7479
572,0,1.1685,1.0346,0,s4,1.1188,0.8165,1.1685
573,0,4.5216,2.0411,1,s4,0.6094,4.5216,0.9922
574,0,1.9485,1.4881,0,s4,1.3734,1.1425,1.9485
575,0,1.3143,0.8288,0,s4,0.5245,0.6476,1.3143
576,0,0.9187,0.442,0,s4,0.2395,0.9187,0.1679
577,0,1.4494,0.9483,0,s4,0.0152,1.4494,1.3803
578,0,0.949,0.5175,0,s4,0.949,0.2134,0.3901
579,0,0.7414,0.4041,0,s4,0.1546,0.3162,0.7414
580,0,1.3495,1.056,0,s4,0.8641,1.3495,0.9545
581,0,4.9306,2.2306,1,s4,0.4092,4.9306,1.3519
582,0,0.4687,0.3241,0,s4,0.1001,0.4035,0.4687
583,0,0.6567,0.4628,0,s4,0.1001,0.6567,0.6316
584,0,0.8641,0.5404,0,s4,0.8641,0.4498,0.3073
585,0,1.5561,1.0708,0,s4,0.3243,1.5561,1.3319
586,0,0.2411,0.092,0,s4,0.0152,0.0198,0.2411
587,0,0.9685,0.8389,0,s4,0.6094,0.9389,0.9685
588,0,0.7488,0.3316,0,s4,0.7488,0.1138,0.1321
591,0,1.1087,0.494,0,s4,0.2395,0.1339,1.1087
592,0,1.4583,1.1162,0,s4,1.4583,1.1418,0.7486
593,0,0.6626,0.5307,0,s4,0.4941,0.6626,0.4353
594,0,1.1732,0.7499,0,s4,1.1732,1.0306,0.0458
595,0,1.0883,0.597,0,s4,1.0883,0.5887,0.1141
596,0,1.4583,0.8413,0,s4,1.4583,0.3171,0.7486
597,0,1.4211,0.9862,0,s4,0.6943,0.8433,1.4211
598,0,1.0194,0.7319,0,s4,0.2699,1.0194,0.9065
599,0,1.9485,1.3184,0,s4,0.8641,1.1425,1.9485
600,0,1.142,1.0011,0,s4,0.7792,1.142,1.0822
601,0,1.4519,0.9696,0,s4,0.4092,1.0477,1.4519
602,0,1.1402,0.5897,0,s4,0.1546,1.1402,0.4743
603,0,1.2053,0.9573,0,s4,0.5245,1.1422,1.2053
604,0,1.479,0.9235,0,s4,0.579,0.7126,1.479
605,0,1.9007,1.1745,0,s4,0.185,1.9007,1.4378
606,0,0.7344,0.4706,0,s4,0.1546,0.5229,0.7344
607,0,0.6708,0.4428,0,s4,0.4092,0.2484,0.6708
608,0,2.0221,1.3573,0,s4,2.0221,0.8038,1.246
610,0,1.9485,1.3554,0,s4,1.5432,0.5744,1.9485
611,0,2.107,1.3735,0,s4,2.107,0.7557,1.2579
612,0,1.2037,1.0933,0,s4,1.2037,0.9939,1.0822
613,0,4.1167,2.5361,1,s4,1.5432,4.1167,1.9485
614,0,0.8646,0.697,0,s4,0.4941,0.8646,0.7324
615,0,3.2832,1.83,1,s4,1.4583,3.2832,0.7486
616,0,1.111,0.3988,0,s4,0.0152,0.0702,1.111
617,0,0.7614,0.2926,0,s4,0.1001,0.0163,0.7614
618,0,1.2385,1.1299,0,s4,1.0339,1.1174,1.2385
619,0,1.2885,1.0421,0,s4,1.2885,0.8628,0.975
620,0,0.4837,0.2998,0,s4,0.1546,0.2611,0.4837
621,0,1.1414,0.9463,0,s4,0.949,1.1414,0.7486
622,0,1.5245,0.9818,0,s4,0.3548,1.0661,1.5245
623,0,1.1421,0.5259,0,s4,0.0697,1.1421,0.3658
624,0,0.7488,0.4663,0,s4,0.7488,0.3012,0.3488
625,0,1.3763,0.7241,0,s4,0.0697,0.7263,1.3763
627,0,1.2581,0.6916,0,s4,1.2581,0.108,0.7087
628,0,1.2672,0.8628,0,s4,0.5245,1.2672,0.7966
629,0,1.6848,1.0109,0,s4,0.0152,1.6848,1.3326
630,0,1.3822,0.8773,0,s4,1.0883,0.1615,1.3822
632,0,1.0339,0.4469,0,s4,1.0339,0.258,0.0487
633,0,2.4466,1.2059,0,s4,2.4466,0.0939,1.0773
634,0,1.0339,0.6092,0,s4,1.0339,0.2238,0.57
635,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
636,0,0.814,0.5054,0,s4,0.6943,0.814,0.008
637,0,1.3215,0.8392,0,s4,0.185,1.0112,1.3215
638,0,1.4412,0.8922,0,s4,0.0697,1.4412,1.1658
639,0,1.1732,0.8527,0,s4,1.1732,0.3502,1.0346
640,0,3.158,1.7053,1,s4,0.2699,3.158,1.6879
641,0,0.7179,0.5559,0,s4,0.6943,0.2555,0.7179
642,0,0.185,0.0805,0,s4,0.185,0.0444,0.0122
643,0,0.3544,0.172,0,s4,0.0697,0.0919,0.3544
644,0,1.0131,0.8401,0,s4,0.6639,1.0131,0.8432
645,0,1.3929,1.1855,0,s4,1.0883,1.3929,1.0753
646,0,1.3734,1.1208,0,s4,1.3734,1.1425,0.8466
647,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
648,0,1.5977,0.8206,0,s4,1.5977,0.2688,0.5952
649,0,0.9217,0.45,0,s4,0.0152,0.4132,0.9217
650,0,1.9485,1.3355,0,s4,1.5432,0.5148,1.9485
651,0,1.9485,1.5164,0,s4,1.4583,1.1425,1.9485
652,0,1.1732,0.5846,0,s4,1.1732,0.1915,0.389
653,0,2.5315,1.1112,0,s4,2.5315,0.0459,0.7561
655,0,1.4583,1.0758,0,s4,1.4583,1.0205,0.7486
656,0,1.0339,0.4741,0,s4,1.0339,0.3398,0.0487
657,0,2.5315,0.9642,0,s4,2.5315,0.1445,0.2167
658,0,0.5129,0.3608,0,s4,0.4941,0.0754,0.5129
659,0,1.9485,1.4881,0,s4,1.3734,1.1425,1.9485
660,0,2.0221,1.0596,0,s4,2.0221,0.7923,0.3643
661,0,0.7792,0.5188,0,s4,0.7792,0.3729,0.4044
662,0,0.7319,0.3661,0,s4,0.2395,0.7319,0.1268
663,0,1.1188,0.6842,0,s4,1.1188,0.736,0.1977
664,0,0.8337,0.5581,0,s4,0.8337,0.617,0.2236
665,0,1.3446,0.9757,0,s4,0.8641,0.7184,1.3446
666,0,0.8718,0.3741,0,s4,0.185,0.8718,0.0655
667,0,1.0207,0.6248,0,s4,0.5245,0.3291,1.0207
668,0,3.843,1.7385,1,s4,0.0152,3.843,1.3573
669,0,0.6639,0.3358,0,s4,0.6639,0.2135,0.1301
670,0,1.0207,0.8529,0,s4,0.5245,1.0135,1.0207
671,0,1.0883,0.8555,0,s4,1.0883,0.7685,0.7098
672,0,0.4977,0.3101,0,s4,0.3548,0.4977,0.0779
673,0,2.3617,0.8696,0,s4,2.3617,0.2028,0.0444
674,0,1.9485,1.5164,0,s4,1.4583,1.1425,1.9485
675,0,1.0035,0.4962,0,s4,1.0035,0.3615,0.1235
676,0,0.9095,0.7435,0,s4,0.6943,0.6268,0.9095
677,0,1.3446,0.8437,0,s4,0.1001,1.0863,1.3446
678,0,1.282,0.6926,0,s4,0.4397,0.3561,1.282
679,0,1.3734,1.113,0,s4,1.3734,1.1189,0.8466
680,0,1.1685,1.0894,0,s4,1.1188,0.981,1.1685
681,0,1.5612,0.9595,0,s4,0.185,1.1323,1.5612
682,0,0.4092,0.2582,0,s4,0.4092,0.2444,0.121
683,0,3.4309,1.9225,1,s4,0.7792,3.4309,1.5575
684,0,0.6162,0.2997,0,s4,0.0697,0.6162,0.2132
685,0,1.2434,0.7691,0,s4,0.185,0.879,1.2434
686,0,0.987,0.4516,0,s4,0.0697,0.2982,0.987
687,0,0.9198,0.4917,0,s4,0.1546,0.4006,0.9198
688,0,0.9041,0.6085,0,s4,0.7488,0.1727,0.9041
689,0,1.6826,1.0393,0,s4,1.6826,0.3872,1.048
690,0,3.5088,2.3335,1,s4,1.5432,3.5088,1.9485
691,0,1.2037,0.8292,0,s4,1.2037,0.2017,1.0822
692,0,1.4519,1.0668,0,s4,0.6094,1.1391,1.4519
693,0,1.5612,0.9286,0,s4,0.185,1.0397,1.5612
694,0,0.6094,0.3373,0,s4,0.6094,0.3559,0.0467
695,0,0.6032,0.5069,0,s4,0.3243,0.5932,0.6032
696,0,0.8744,0.687,0,s4,0.6639,0.5227,0.8744
697,0,0.5129,0.4056,0,s4,0.3243,0.3796,0.5129
698,0,1.7487,0.8845,0,s4,0.0697,1.7487,0.8352
699,0,1.1732,0.7258,0,s4,1.1732,0.3564,0.6479
700,0,0.4092,0.2522,0,s4,0.4092,0.0242,0.3231
701,0,1.4279,0.8088,0,s4,1.4279,0.335,0.6636
702,0,0.5245,0.4108,0,s4,0.5245,0.2713,0.4366
703,0,0.8355,0.5971,0,s4,0.7792,0.8355,0.1765
704,0,1.142,0.8272,0,s4,0.7792,1.142,0.5605
705,0,1.0096,0.714,0,s4,0.185,1.0096,0.9473
706,0,1.6048,0.9034,0,s4,0.0697,1.0356,1.6048
707,0,1.1416,0.7431,0,s4,0.3243,1.1416,0.7634
708,0,1.1421,0.7383,0,s4,0.0152,1.1421,1.0576
709,0,1.523,0.5805,0,s4,0.1001,1.523,0.1183
710,0,1.5915,0.8952,0,s4,0.0152,1.079,1.5915
711,0,1.1685,1.0814,0,s4,1.1188,0.9568,1.1685
712,0,1.1685,1.1431,0,s4,1.1188,1.1421,1.1685
713,0,0.7565,0.3686,0,s4,0.2699,0.0793,0.7565
714,0,0.6639,0.3813,0,s4,0.6639,0.3499,0.1301
715,0,0.949,0.7211,0,s4,0.949,0.5393,0.6751
716,0,1.5612,0.9629,0,s4,0.185,1.1425,1.5612
717,0,2.0805,1.064,0,s4,0.185,2.0805,0.9264
718,0,1.3201,0.9914,0,s4,0.5245,1.3201,1.1297
719,0,0.6444,0.3767,0,s4,0.0697,0.4161,0.6444
720,0,1.1126,0.729,0,s4,0.4397,1.1126,0.6347
721,0,1.0822,0.9266,0,s4,0.7792,0.9183,1.0822
722,0,0.2395,0.1127,0,s4,0.2395,0.0453,0.0532
723,0,0.5198,0.2969,0,s4,0.3243,0.0466,0.5198
724,0,1.2211,0.6016,0,s4,0.1001,0.4835,1.2211
725,0,0.8641,0.3672,0,s4,0.8641,0.1968,0.0406
726,0,1.3191,0.6705,0,s4,0.0697,0.6227,1.3191
727,0,0.788,0.386,0,s4,0.2699,0.1002,0.788
728,0,1.5379,0.8021,0,s4,0.2699,0.5985,1.5379
729,0,1.0116,0.888,0,s4,0.6639,0.9886,1.0116
730,0,0.4092,0.2685,0,s4,0.4092,0.386,0.0104
731,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
732,0,1.966,1.1627,0,s4,1.3734,1.966,0.1487
733,0,0.6639,0.3705,0,s4,0.6639,0.3937,0.0539
734,0,1.2385,1.1378,0,s4,1.0339,1.1409,1.2385
735,0,1.0811,0.7355,0,s4,0.1546,0.9707,1.0811
736,0,1.4583,1.1161,0,s4,1.4583,1.1415,0.7486
737,0,1.1463,0.826,0,s4,0.2699,1.0618,1.1463
738,0,1.3446,1.086,0,s4,0.8641,1.0493,1.3446
739,0,1.577,0.8906,0,s4,0.1001,0.9947,1.577
740,0,0.8641,0.4514,0,s4,0.8641,0.0107,0.4793
741,0,0.5787,0.4127,0,s4,0.3548,0.5787,0.3047
742,0,0.9915,0.7079,0,s4,0.185,0.9915,0.9473
743,0,0.4618,0.3209,0,s4,0.1546,0.3463,0.4618
744,0,1.3734,1.1206,0,s4,1.3734,1.1418,0.8466
745,0,0.9186,0.7426,0,s4,0.9186,0.5138,0.7954
746,0,0.949,0.6445,0,s4,0.949,0.8332,0.1513
747,0,1.2167,0.565,0,s4,0.4092,0.069,1.2167
748,0,1.2581,0.8084,0,s4,1.2581,0.0594,1.1078
749,0,0.8376,0.7238,0,s4,0.7792,0.5546,0.8376
750,0,0.636,0.4203,0,s4,0.2699,0.636,0.355
751,0,1.1154,0.8564,0,s4,0.4092,1.0446,1.1154
752,0,1.0125,0.5254,0,s4,0.4397,0.124,1.0125
753,0,1.1446,0.7858,0,s4,0.2699,0.9428,1.1446
754,0,1.6371,0.7028,0,s4,0.2395,0.2317,1.6371
755,0,0.5245,0.3476,0,s4,0.5245,0.0816,0.4366
756,0,1.3734,1.0957,0,s4,1.3734,1.0671,0.8466
757,0,1.9485,1.2335,0,s4,0.6094,1.1425,1.9485
758,0,1.1685,0.9734,0,s4,0.6094,1.1424,1.1685
759,0,0.0152,0.0068,0,s4,0.0152,0.0001,0.0052
760,0,0.7801,0.4035,0,s4,0.4092,0.7801,0.0211
761,0,1.0438,0.8825,0,s4,0.6943,1.0438,0.9095
762,0,0.983,0.8536,0,s4,0.6094,0.983,0.9685
763,0,0.9183,0.7487,0,s4,0.6943,0.9183,0.6336
764,0,1.479,1.0467,0,s4,0.5245,1.1365,1.479
765,0,1.4279,1.0918,0,s4,1.4279,0.7141,1.1334
766,0,1.4583,1.0941,0,s4,1.4583,1.0754,0.7486
767,0,1.1839,0.8669,0,s4,0.4397,0.9771,1.1839
768,0,1.0035,0.5552,0,s4,1.0035,0.1527,0.5093
769,0,1.9485,1.1981,0,s4,1.5432,0.1025,1.9485
770,0,0.8641,0.6247,0,s4,0.8641,0.4229,0.5872
771,0,1.1412,0.7377,0,s4,0.6943,1.1412,0.3775
772,0,0.9095,0.7758,0,s4,0.6943,0.7236,0.9095
773,0,1.1685,0.9201,0,s4,1.1188,0.473,1.1685
774,0,3.0021,1.4641,1,s4,0.2395,3.0021,1.1507
775,0,1.4194,0.8462,0,s4,0.8641,1.4194,0.2552
776,0,0.4397,0.2135,0,s4,0.4397,0.1413,0.0594
777,0,0.6943,0.5289,0,s4,0.6943,0.4749,0.4174
778,0,0.6151,0.4019,0,s4,0.4941,0.6151,0.0966
780,0,1.1188,0.7854,0,s4,1.1188,0.8843,0.3532
781,0,0.5245,0.2787,0,s4,0.5245,0.2572,0.0543
782,0,0.2741,0.1242,0,s4,0.0697,0.0289,0.2741
783,0,1.2963,1.1001,0,s4,0.949,1.0549,1.2963
784,0,1.5005,1.1811,0,s4,0.6639,1.379,1.5005
785,0,1.7901,1.0648,0,s4,0.1001,1.7901,1.3041
786,0,1.3563,0.9874,0,s4,0.6639,0.9419,1.3563
788,0,0.5728,0.4459,0,s4,0.3548,0.5728,0.41
789,0,0.4092,0.2409,0,s4,0.4092,0.001,0.3126
790,0,1.5905,0.6159,0,s4,0.2395,0.0176,1.5905
791,0,0.5245,0.3379,0,s4,0.5245,0.3522,0.1371
792,0,0.9264,0.439,0,s4,0.185,0.2056,0.9264
793,0,0.5807,0.3141,0,s4,0.1546,0.2069,0.5807
794,0,2.1564,0.8301,0,s4,0.0152,2.1564,0.3188
795,0,1.0191,0.5183,0,s4,0.4941,0.0416,1.0191
796,0,0.4397,0.2819,0,s4,0.4397,0.156,0.25
797,0,1.0008,0.7122,0,s4,0.6639,0.472,1.0008
799,0,1.0035,0.5221,0,s4,1.0035,0.1664,0.3965
800,0,1.3857,1.0102,0,s4,0.7792,0.8658,1.3857
801,0,0.6415,0.4526,0,s4,0.4397,0.2767,0.6415
802,0,0.6094,0.512,0,s4,0.6094,0.427,0.4996
803,0,1.1413,0.5405,0,s4,0.0152,1.1413,0.465
804,0,1.2053,0.765,0,s4,0.5245,0.5652,1.2053
805,0,1.4374,0.6003,0,s4,0.1001,0.2634,1.4374
806,0,0.3548,0.176,0,s4,0.3548,0.0953,0.0779
807,0,0.7792,0.4491,0,s4,0.7792,0.5045,0.0635
808,0,0.8952,0.6683,0,s4,0.6943,0.8952,0.4155
809,0,1.1685,1.0106,0,s4,1.1188,0.7446,1.1685
810,0,1.2963,1.0207,0,s4,0.949,0.8167,1.2963
811,0,1.4583,1.1075,0,s4,1.4583,1.1157,0.7486
812,0,1.1188,0.5259,0,s4,1.1188,0.2565,0.2023
813,0,3.2874,1.6941,1,s4,0.4397,3.2874,1.3553
814,0,1.6993,1.1852,0,s4,0.4941,1.6993,1.3621
815,0,1.5525,1.0587,0,s4,0.4397,1.5525,1.1839
816,0,1.9033,1.1734,0,s4,0.7792,1.9033,0.8376
817,0,0.9606,0.6558,0,s4,0.4092,0.5977,0.9606
818,0,1.0339,0.4547,0,s4,1.0339,0.1202,0.2101
819,0,0.6943,0.2832,0,s4,0.6943,0.0809,0.0743
820,0,1.5245,0.9823,0,s4,0.3548,1.0676,1.5245
821,0,1.2581,0.8653,0,s4,1.2581,0.4512,0.8865
822,0,0.6278,0.3232,0,s4,0.1546,0.6278,0.1872
823,0,2.8557,1.2033,0,s4,0.1001,2.8557,0.6541
824,0,1.0936,0.8818,0,s4,0.8641,1.0936,0.6878
825,0,2.2768,1.3776,0,s4,2.2768,0.6704,1.1857
826,0,1.3734,1.0948,0,s4,1.3734,1.0644,0.8466
827,0,1.4346,0.8426,0,s4,0.2395,1.4346,0.8537
828,0,0.6609,0.4805,0,s4,0.2699,0.6609,0.5108
829,0,0.0859,0.0731,0,s4,0.0697,0.0638,0.0859
830,0,1.0107,0.7163,0,s4,0.3548,0.7833,1.0107
831,0,1.7137,0.8701,0,s4,0.6639,0.2327,1.7137
832,0,1.1188,0.6746,0,s4,1.1188,0.1565,0.7486
833,0,1.1087,0.767,0,s4,0.3548,0.8375,1.1087
834,0,0.9909,0.6156,0,s4,0.6639,0.1921,0.9909
835,0,1.4583,1.1162,0,s4,1.4583,1.1416,0.7486
836,0,1.1421,1.0012,0,s4,0.7792,1.1421,1.0822
837,0,0.4397,0.1993,0,s4,0.4397,0.0796,0.0786
838,0,1.4583,0.8432,0,s4,1.4583,0.3228,0.7486
839,0,1.7468,1.0401,0,s4,0.3548,1.7468,1.0187
840,0,3.9855,1.7142,1,s4,0.0152,3.9855,1.1419
841,0,3.3784,1.7137,1,s4,0.6094,3.3784,1.1532
842,0,0.4941,0.3224,0,s4,0.4941,0.0825,0.3907
843,0,1.2581,0.9555,0,s4,1.2581,0.7913,0.8172
844,0,1.4583,0.9682,0,s4,1.4583,0.6976,0.7486
845,0,1.8028,1.0249,0,s4,0.3243,1.8028,0.9475
846,0,2.3328,1.1827,0,s4,0.5245,2.3328,0.6909
847,0,1.1407,0.8363,0,s4,0.7488,1.1407,0.6193
848,0,0.6639,0.435,0,s4,0.6639,0.2065,0.4347
849,0,0.6241,0.2474,0,s4,0.0152,0.103,0.6241
850,0,1.5983,0.6952,0,s4,0.3548,0.1325,1.5983
851,0,1.1648,0.8309,0,s4,1.0339,1.1648,0.2941
852,0,1.1188,0.5848,0,s4,1.1188,0.438,0.1977
853,0,0.8644,0.376,0,s4,0.0697,0.8644,0.1939
854,0,1.1408,0.523,0,s4,0.3548,1.1408,0.0733
855,0,1.6048,0.9112,0,s4,0.0697,1.0591,1.6048
856,0,0.2215,0.1899,0,s4,0.185,0.1633,0.2215
