window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_dns_flow_count,z_dns_pkt_entropy,z_dns_byte_entropy
425,0,1.2031,0.9678,0,s3,1.2031,0.8263,0.874
426,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
428,0,1.6044,1.2268,0,s3,0.6463,1.6044,1.4297
429,0,0.1757,0.1241,0,s3,0.1757,0.1158,0.0809
430,0,1.1346,0.6102,0,s3,1.1346,0.5918,0.1042
431,0,0.2299,0.0917,0,s3,0.0298,0.0154,0.2299
432,0,0.7007,0.3682,0,s3,0.0298,0.3742,0.7007
433,0,0.3812,0.234,0,s3,0.3812,0.0733,0.2475
434,0,0.5814,0.3847,0,s3,0.3127,0.5814,0.2599
435,0,0.7147,0.2894,0,s3,0.7147,0.0741,0.0793
436,0,0.3038,0.2287,0,s3,0.3038,0.1917,0.1905
437,0,0.4209,0.3274,0,s3,0.3723,0.189,0.4209
438,0,0.6551,0.4714,0,s3,0.6551,0.37,0.3891
439,0,0.8517,0.5306,0,s3,0.8517,0.3763,0.3637
440,0,1.8792,1.5928,0,s3,1.8792,1.3273,1.5719
441,0,1.0229,0.6457,0,s3,0.0983,0.816,1.0229
442,0,1.4682,0.6104,0,s3,1.4682,0.1439,0.2192
443,0,0.7147,0.4835,0,s3,0.7147,0.2943,0.4416
444,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
445,0,1.105,0.7407,0,s3,0.3812,0.736,1.105
446,0,0.9969,0.8176,0,s3,0.7921,0.6638,0.9969
447,0,0.6463,0.5204,0,s3,0.6463,0.3694,0.5455
448,0,0.5275,0.4186,0,s3,0.4408,0.5275,0.2876
449,0,1.3997,1.0195,0,s3,1.3997,0.8761,0.7826
450,0,0.7965,0.5001,0,s3,0.0298,0.7965,0.6739
451,0,0.4408,0.2987,0,s3,0.4408,0.2051,0.2503
452,0,1.4793,1.1567,0,s3,0.5181,1.4726,1.4793
453,0,0.5093,0.2468,0,s3,0.5093,0.1036,0.1275
454,0,1.7035,1.3515,0,s3,1.0572,1.2937,1.7035
455,0,0.3812,0.2721,0,s3,0.3812,0.1876,0.2475
456,0,0.6765,0.4139,0,s3,0.1757,0.6765,0.3895
457,0,1.0136,0.7281,0,s3,0.5181,1.0136,0.6527
458,0,0.6551,0.4095,0,s3,0.6551,0.2443,0.329
459,0,0.6878,0.5661,0,s3,0.4497,0.6878,0.5609
460,0,0.5181,0.3768,0,s3,0.5181,0.1207,0.4917
461,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
462,0,0.9388,0.7895,0,s3,0.8606,0.569,0.9388
463,0,0.9668,0.7718,0,s3,0.5778,0.9668,0.7707
464,0,0.7832,0.6331,0,s3,0.7832,0.6039,0.5121
465,0,1.1942,0.4338,0,s3,1.1942,0.0125,0.0946
466,0,0.4237,0.2529,0,s3,0.1668,0.1681,0.4237
467,0,0.6575,0.6308,0,s3,0.5778,0.6571,0.6575
468,0,1.1942,0.8309,0,s3,1.1942,0.5397,0.7587
469,0,0.8077,0.6151,0,s3,0.3812,0.8077,0.6563
470,0,1.4682,1.1858,0,s3,1.4682,0.9279,1.1612
471,0,0.1668,0.1228,0,s3,0.1668,0.0966,0.105
472,0,0.7827,0.6218,0,s3,0.3127,0.7699,0.7827
473,0,0.9264,0.7984,0,s3,0.5866,0.8822,0.9264
474,0,0.9285,0.5581,0,s3,0.0298,0.9285,0.716
475,0,1.9476,1.0138,0,s3,1.9476,0.4922,0.6017
476,0,0.9202,0.8668,0,s3,0.9202,0.8862,0.7941
477,0,1.1225,0.8746,0,s3,0.5778,0.9236,1.1225
478,0,1.0937,1.0161,0,s3,1.0572,0.8974,1.0937
479,0,0.6529,0.4705,0,s3,0.3038,0.6529,0.4548
480,0,0.9976,0.6529,0,s3,0.9976,0.2685,0.6926
481,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
482,0,1.0572,0.8279,0,s3,1.0572,0.6414,0.785
483,0,0.8222,0.4836,0,s3,0.0983,0.5302,0.8222
484,0,0.7832,0.4788,0,s3,0.7832,0.2263,0.4269
485,0,1.2716,0.7748,0,s3,0.0983,1.2716,0.9545
486,0,0.437,0.186,0,s3,0.1072,0.437,0.0139
487,0,1.0703,0.8291,0,s3,0.3812,1.0359,1.0703
488,0,0.978,0.9584,0,s3,0.9202,0.978,0.977
489,0,0.9573,0.6389,0,s3,0.2353,0.724,0.9573
490,0,1.4546,0.742,0,s3,0.0387,0.7326,1.4546
491,0,0.7832,0.3742,0,s3,0.7832,0.0371,0.3022
492,0,0.3849,0.2441,0,s3,0.1668,0.1807,0.3849
493,0,0.8068,0.5059,0,s3,0.1072,0.8068,0.6036
494,0,1.5106,1.0561,0,s3,0.1668,1.5106,1.491
495,0,0.2196,0.161,0,s3,0.1668,0.0966,0.2196
496,0,1.3997,1.1642,0,s3,1.3997,0.9295,1.1634
497,0,1.9399,1.3201,0,s3,0.2353,1.9399,1.7852
498,0,1.0572,0.8095,0,s3,1.0572,0.6062,0.765
499,0,1.4197,1.0138,0,s3,0.2353,1.4197,1.3865
500,0,1.2031,0.6085,0,s3,1.2031,0.5491,0.0733
501,0,0.6119,0.4342,0,s3,0.0983,0.6119,0.5925
502,0,1.2254,0.8462,0,s3,0.1757,1.2254,1.1376
503,0,1.2031,0.9678,0,s3,1.2031,0.8263,0.874
504,0,1.2031,0.7889,0,s3,1.2031,0.5491,0.6144
505,0,0.7921,0.5092,0,s3,0.7921,0.2894,0.446
506,0,0.8606,0.6876,0,s3,0.8606,0.569,0.6331
507,0,1.6187,1.2431,0,s3,0.5866,1.5241,1.6187
508,0,0.7147,0.3372,0,s3,0.7147,0.0222,0.2747
509,0,0.595,0.4784,0,s3,0.3812,0.4591,0.595
511,0,0.4869,0.4167,0,s3,0.3723,0.4869,0.3909
512,0,1.3312,0.8793,0,s3,1.3312,0.7491,0.5577
513,0,0.8341,0.686,0,s3,0.4408,0.8341,0.7831
514,0,0.7275,0.6535,0,s3,0.5778,0.7275,0.6552
515,0,0.7449,0.6307,0,s3,0.5866,0.7449,0.5607
516,0,0.9899,0.6406,0,s3,0.0298,0.9899,0.9022
517,0,0.9805,0.7265,0,s3,0.5778,0.6211,0.9805
518,0,0.3723,0.2651,0,s3,0.3723,0.1425,0.2806
519,0,1.0145,0.5609,0,s3,0.0298,0.6385,1.0145
520,0,1.3997,0.7087,0,s3,1.3997,0.3217,0.4047
522,0,1.4682,0.6257,0,s3,1.4682,0.238,0.1709
523,0,0.501,0.4551,0,s3,0.3723,0.492,0.501
524,0,0.5383,0.391,0,s3,0.1668,0.4678,0.5383
525,0,0.3362,0.2254,0,s3,0.3038,0.0361,0.3362
526,0,1.3012,1.1679,0,s3,0.9202,1.2824,1.3012
527,0,1.6737,0.9354,0,s3,1.6737,0.4377,0.6949
528,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
530,0,1.3997,0.8375,0,s3,1.3997,0.605,0.5078
531,0,0.9202,0.8468,0,s3,0.9202,0.8834,0.7367
532,0,1.5367,0.8346,0,s3,1.5367,0.5382,0.4289
533,0,1.8107,1.1602,0,s3,1.8107,0.9527,0.7171
534,0,1.1257,0.4606,0,s3,1.1257,0.1585,0.0977
536,0,0.9291,0.7475,0,s3,0.9291,0.5524,0.7611
537,0,0.2442,0.1661,0,s3,0.2442,0.0182,0.2359
538,0,0.9461,0.6863,0,s3,0.6463,0.9461,0.4664
539,0,0.4243,0.4069,0,s3,0.3723,0.4243,0.4241
540,0,1.0661,0.8381,0,s3,1.0661,0.7996,0.6487
541,0,0.9291,0.6394,0,s3,0.9291,0.4591,0.5301
542,0,0.4497,0.2481,0,s3,0.4497,0.0057,0.2889
543,0,0.8606,0.3601,0,s3,0.8606,0.2195,0.0001
544,0,0.5922,0.5602,0,s3,0.5778,0.5922,0.5107
545,0,0.4408,0.3475,0,s3,0.4408,0.335,0.2668
546,0,0.2353,0.1185,0,s3,0.2353,0.1137,0.0064
547,0,1.0572,0.6977,0,s3,1.0572,0.4715,0.5644
548,0,1.7907,1.3857,0,s3,0.7147,1.7907,1.6516
549,0,0.7236,0.4549,0,s3,0.7236,0.4084,0.2326
550,0,0.2353,0.1868,0,s3,0.2353,0.1908,0.1344
551,0,1.539,1.5087,0,s3,1.4682,1.519,1.539
552,0,0.5393,0.3476,0,s3,0.1072,0.3964,0.5393
553,0,1.8792,1.4845,0,s3,1.8792,1.15,1.4244
554,0,0.7732,0.4797,0,s3,0.0387,0.6273,0.7732
555,0,1.4202,1.1052,0,s3,0.8517,1.0438,1.4202
556,0,1.1942,0.4336,0,s3,1.1942,0.1012,0.0054
557,0,1.6435,1.2712,0,s3,1.0572,1.6435,1.113
558,0,1.4682,1.1923,0,s3,1.4682,0.9586,1.1501
559,0,1.7982,1.4459,0,s3,0.7832,1.7562,1.7982
560,0,1.4458,1.2139,0,s3,1.1257,1.0701,1.4458
561,0,0.9561,0.6198,0,s3,0.0387,0.9561,0.8646
562,0,1.9476,1.6308,0,s3,1.9476,1.5269,1.418
563,0,0.5223,0.3294,0,s3,0.0298,0.5223,0.4362
564,0,0.3821,0.3107,0,s3,0.1757,0.3821,0.3743
565,0,1.1081,0.8737,0,s3,0.5866,1.1081,0.9264
566,0,0.1378,0.0751,0,s3,0.0387,0.1378,0.0488
567,0,0.8462,0.4962,0,s3,0.0298,0.6126,0.8462
568,0,1.1056,0.9775,0,s3,1.0572,0.7696,1.1056
569,0,1.5258,1.2066,0,s3,0.5778,1.5162,1.5258
570,0,0.5093,0.4751,0,s3,0.5093,0.4672,0.4488
571,0,0.437,0.3702,0,s3,0.3038,0.437,0.3697
572,0,1.5003,1.082,0,s3,0.6463,1.5003,1.0994
573,0,1.1502,1.127,0,s3,1.1257,1.1502,1.105
574,0,1.6052,0.6377,0,s3,1.6052,0.2335,0.0744
575,0,0.7147,0.4589,0,s3,0.7147,0.4094,0.2526
576,0,0.3713,0.1804,0,s3,0.1072,0.0628,0.3713
577,0,0.6463,0.4957,0,s3,0.6463,0.3367,0.5042
578,0,1.3044,1.1989,0,s3,1.1257,1.3044,1.1665
579,0,0.9752,0.8489,0,s3,0.9291,0.6424,0.9752
580,0,1.0033,0.7934,0,s3,0.7147,0.6621,1.0033
581,0,0.5939,0.3101,0,s3,0.1757,0.1606,0.5939
582,0,0.6551,0.322,0,s3,0.6551,0.2719,0.0391
583,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
584,0,1.546,1.1342,0,s3,0.3127,1.5438,1.546
585,0,0.5827,0.3789,0,s3,0.0387,0.5153,0.5827
586,0,0.5778,0.3048,0,s3,0.5778,0.2077,0.1289
587,0,0.9291,0.3933,0,s3,0.9291,0.1103,0.1404
588,0,1.3659,0.9187,0,s3,0.0387,1.3514,1.3659
589,0,1.9476,0.865,0,s3,1.9476,0.3786,0.2689
590,0,1.9476,1.1958,0,s3,1.9476,0.7666,0.8732
591,0,0.2353,0.1145,0,s3,0.2353,0.0154,0.0928
592,0,1.8107,1.5877,0,s3,1.8107,1.4505,1.5018
593,0,0.6119,0.4863,0,s3,0.2353,0.6117,0.6119
594,0,0.8681,0.6125,0,s3,0.3812,0.5882,0.8681
595,0,0.5181,0.2735,0,s3,0.5181,0.0891,0.2132
596,0,1.6737,1.2804,0,s3,1.6737,0.9719,1.1957
597,0,1.1942,0.7056,0,s3,1.1942,0.4552,0.4673
598,0,1.485,0.9888,0,s3,0.0298,1.4515,1.485
599,0,1.0661,0.6749,0,s3,1.0661,0.31,0.6487
600,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
601,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
603,0,0.7236,0.5382,0,s3,0.7236,0.4084,0.4827
604,0,1.105,0.7407,0,s3,0.3812,0.736,1.105
605,0,0.6279,0.5459,0,s3,0.5181,0.6279,0.4917
606,0,0.8206,0.6312,0,s3,0.3038,0.7692,0.8206
607,0,0.2353,0.1639,0,s3,0.2353,0.1944,0.0621
608,0,1.2891,1.1541,0,s3,1.0661,1.2891,1.1072
609,0,1.9476,1.0468,0,s3,1.9476,0.7582,0.4347
610,0,1.8107,1.0837,0,s3,1.8107,0.7384,0.7019
611,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
612,0,1.6052,1.3139,0,s3,1.6052,1.1864,1.1502
613,0,1.8107,1.4311,0,s3,1.8107,1.2368,1.2459
614,0,0.1757,0.1059,0,s3,0.1757,0.1158,0.0263
615,0,1.8107,1.4203,0,s3,1.8107,1.2387,1.2115
616,0,0.661,0.4228,0,s3,0.0983,0.5091,0.661
617,0,0.6987,0.6306,0,s3,0.5778,0.6152,0.6987
618,0,1.1942,0.5328,0,s3,1.1942,0.1285,0.2757
619,0,1.0545,0.6396,0,s3,0.2442,0.6201,1.0545
620,0,0.7921,0.4175,0,s3,0.7921,0.2894,0.1709
621,0,0.9976,0.7433,0,s3,0.9976,0.6881,0.5443
622,0,1.2031,0.6085,0,s3,1.2031,0.5491,0.0733
623,0,1.2031,0.7889,0,s3,1.2031,0.5491,0.6144
624,0,1.0703,0.8291,0,s3,0.3812,1.0359,1.0703
625,0,0.5778,0.4947,0,s3,0.5778,0.5289,0.3775
626,0,1.9476,0.8227,0,s3,1.9476,0.3123,0.2081
627,0,0.7443,0.562,0,s3,0.4497,0.4919,0.7443
628,0,0.9887,0.3745,0,s3,0.9887,0.0928,0.042
629,0,1.5607,1.0331,0,s3,0.2353,1.3034,1.5607
630,0,0.9264,0.7984,0,s3,0.5866,0.8822,0.9264
631,0,1.9476,1.0503,0,s3,1.9476,0.5575,0.6457
632,0,1.3312,0.6913,0,s3,1.3312,0.3682,0.3746
634,0,1.4682,1.0726,0,s3,1.4682,0.8018,0.9478
635,0,1.7422,0.8056,0,s3,1.7422,0.243,0.4315
636,0,0.2442,0.178,0,s3,0.2442,0.2066,0.0831
637,0,1.1346,0.8644,0,s3,1.1346,0.8049,0.6537
638,0,1.1345,0.8476,0,s3,0.3038,1.1044,1.1345
639,0,0.8077,0.5577,0,s3,0.3812,0.8077,0.4843
640,0,1.2664,1.1078,0,s3,0.8517,1.2664,1.2054
641,0,1.0572,0.4823,0,s3,1.0572,0.3058,0.0839
642,0,1.0003,0.7579,0,s3,0.7147,1.0003,0.5586
643,0,1.4122,1.1303,0,s3,0.5778,1.4009,1.4122
644,0,1.2503,0.8908,0,s3,0.3127,1.2503,1.1093
645,0,1.5642,1.1239,0,s3,0.2442,1.5632,1.5642
646,0,1.7422,1.3486,0,s3,1.7422,1.1869,1.1168
647,0,1.6737,0.5885,0,s3,1.6737,0.0751,0.0168
648,0,0.7236,0.4492,0,s3,0.7236,0.1414,0.4827
649,0,1.4265,1.163,0,s3,0.6463,1.4162,1.4265
650,0,1.8792,0.851,0,s3,1.8792,0.4591,0.2147
651,0,1.8107,1.5835,0,s3,1.8107,1.4402,1.4996
652,0,0.5866,0.3964,0,s3,0.5866,0.2537,0.349
653,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
654,0,1.9476,0.8324,0,s3,1.9476,0.3564,0.1931
655,0,1.6052,0.9074,0,s3,1.6052,0.7943,0.3228
656,0,1.3997,0.6352,0,s3,1.3997,0.1944,0.3116
658,0,1.3267,0.9572,0,s3,0.2353,1.3096,1.3267
659,0,1.3997,0.7171,0,s3,1.3997,0.4651,0.2865
660,0,1.2716,0.7103,0,s3,1.2716,0.6691,0.1902
661,0,0.9202,0.7421,0,s3,0.9202,0.648,0.6581
662,0,0.4023,0.2119,0,s3,0.0387,0.1947,0.4023
663,0,1.2627,0.5351,0,s3,1.2627,0.2085,0.1342
664,0,0.7878,0.6116,0,s3,0.3127,0.7342,0.7878
665,0,0.1819,0.1148,0,s3,0.1072,0.0554,0.1819
666,0,0.7236,0.4913,0,s3,0.7236,0.4392,0.3112
667,0,1.0131,0.8452,0,s3,0.7236,1.0131,0.799
668,0,0.6119,0.4192,0,s3,0.0983,0.6119,0.5474
669,0,0.5462,0.329,0,s3,0.1072,0.3336,0.5462
670,0,0.9202,0.4148,0,s3,0.9202,0.1633,0.161
671,0,0.5866,0.3249,0,s3,0.5866,0.258,0.1302
672,0,0.8517,0.5606,0,s3,0.8517,0.3551,0.4751
673,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
674,0,1.8107,1.0372,0,s3,1.8107,0.5513,0.7496
675,0,0.3127,0.2189,0,s3,0.3127,0.1142,0.2297
676,0,1.131,0.9996,0,s3,0.8517,1.131,1.0162
677,0,1.1346,0.4854,0,s3,1.1346,0.2174,0.1042
678,0,1.3004,0.7896,0,s3,0.0387,1.3004,1.0296
679,0,1.5544,1.4057,0,s3,1.1942,1.5544,1.4685
680,0,0.7252,0.5926,0,s3,0.7236,0.7252,0.3289
681,0,0.9976,0.7433,0,s3,0.9976,0.6881,0.5443
682,0,1.4415,1.1155,0,s3,0.6551,1.4415,1.2499
683,0,1.2627,0.8938,0,s3,1.2627,0.6808,0.7378
684,0,0.5093,0.2362,0,s3,0.5093,0.0364,0.1629
685,0,1.5469,1.2367,0,s3,0.7832,1.5469,1.3801
686,0,0.4408,0.2425,0,s3,0.4408,0.2051,0.0815
687,0,0.3038,0.1421,0,s3,0.3038,0.0809,0.0415
688,0,0.2257,0.1788,0,s3,0.1757,0.135,0.2257
689,0,0.799,0.7562,0,s3,0.7236,0.7461,0.799
690,0,1.8792,1.0266,0,s3,1.8792,0.6552,0.5453
691,0,1.5367,1.4098,0,s3,1.5367,1.4221,1.2706
692,0,1.4976,0.9026,0,s3,0.0387,1.4976,1.1714
693,0,0.5416,0.268,0,s3,0.2442,0.0182,0.5416
694,0,0.7147,0.4378,0,s3,0.7147,0.2721,0.3266
695,0,0.8974,0.6119,0,s3,0.3038,0.8974,0.6345
696,0,1.3048,0.886,0,s3,0.1757,1.3048,1.1774
697,0,0.0583,0.0352,0,s3,0.0298,0.0583,0.0175
698,0,0.9805,0.6334,0,s3,0.3038,0.9805,0.6159
699,0,0.606,0.5139,0,s3,0.5866,0.606,0.349
700,0,0.7198,0.4962,0,s3,0.1668,0.7198,0.6021
701,0,0.878,0.7468,0,s3,0.6551,0.7072,0.878
702,0,0.8517,0.5265,0,s3,0.8517,0.4953,0.2325
703,0,1.1941,0.9662,0,s3,0.5778,1.1941,1.1268
704,0,0.9796,0.7165,0,s3,0.4408,0.7292,0.9796
705,0,2.3115,1.4015,0,s3,0.8606,2.3115,1.0323
707,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
709,0,0.6551,0.4911,0,s3,0.6551,0.4891,0.329
710,0,1.7541,1.4108,0,s3,0.7921,1.6861,1.7541
711,0,1.1346,0.6102,0,s3,1.1346,0.5918,0.1042
713,0,1.1346,0.6686,0,s3,1.1346,0.2174,0.6537
714,0,1.0928,0.7792,0,s3,0.5181,1.0928,0.7268
715,0,0.5191,0.3219,0,s3,0.0298,0.5191,0.4167
716,0,1.0661,0.4028,0,s3,1.0661,0.1252,0.0171
717,0,1.0521,0.7527,0,s3,0.5093,1.0521,0.6966
718,0,0.7832,0.4796,0,s3,0.7832,0.1751,0.4806
719,0,1.2824,0.8945,0,s3,0.1757,1.2254,1.2824
720,0,1.5684,1.1028,0,s3,0.3127,1.4273,1.5684
721,0,1.2031,0.4872,0,s3,1.2031,0.1852,0.0733
722,0,0.3524,0.204,0,s3,0.0298,0.3524,0.2299
723,0,0.7921,0.4282,0,s3,0.7921,0.1639,0.3285
724,0,0.8091,0.7255,0,s3,0.6463,0.7211,0.8091
725,0,1.0572,0.8392,0,s3,1.0572,0.729,0.7313
726,0,1.2241,0.7965,0,s3,0.5093,1.2241,0.656
727,0,1.034,0.9394,0,s3,0.7832,1.034,1.0011
728,0,0.8439,0.7386,0,s3,0.5778,0.7941,0.8439
729,0,0.4218,0.3593,0,s3,0.3127,0.3434,0.4218
730,0,1.6664,1.1001,0,s3,0.3038,1.3302,1.6664
731,0,1.8792,0.8724,0,s3,1.8792,0.2497,0.4884
732,0,1.6052,0.5785,0,s3,1.6052,0.1056,0.0248
733,0,0.9291,0.7618,0,s3,0.9291,0.8263,0.5301
734,0,0.6551,0.3035,0,s3,0.6551,0.0652,0.1902
735,0,1.2039,0.8967,0,s3,0.7921,0.694,1.2039
736,0,1.0572,0.6695,0,s3,1.0572,0.5209,0.4303
737,0,0.635,0.5645,0,s3,0.4497,0.635,0.6087
738,0,1.2716,0.7103,0,s3,1.2716,0.6691,0.1902
739,0,1.4415,1.1444,0,s3,0.6551,1.4415,1.3365
740,0,1.0644,0.6694,0,s3,0.0983,1.0644,0.8456
741,0,1.337,0.6909,0,s3,0.1072,1.337,0.6286
742,0,1.0789,0.6867,0,s3,0.3812,1.0789,0.6
743,0,0.9537,0.6447,0,s3,0.1072,0.9537,0.8732
744,0,1.3997,0.6022,0,s3,1.3997,0.3553,0.0515
745,0,1.1498,0.8754,0,s3,0.4497,1.0267,1.1498
746,0,0.9641,0.85,0,s3,0.7832,0.9641,0.8027
747,0,0.1668,0.1074,0,s3,0.1668,0.0504,0.105
748,0,0.9976,0.7191,0,s3,0.9976,0.7501,0.4097
749,0,1.0572,0.6134,0,s3,1.0572,0.4415,0.3414
750,0,0.8646,0.5732,0,s3,0.0387,0.8163,0.8646
751,0,0.6459,0.4648,0,s3,0.2353,0.6459,0.5131
752,0,1.0869,0.9585,0,s3,0.7832,1.0869,1.0053
753,0,0.5778,0.2604,0,s3,0.5778,0.1098,0.0936
754,0,0.27,0.1907,0,s3,0.2442,0.27,0.0578
755,0,1.0248,0.7421,0,s3,0.2353,0.9662,1.0248
756,0,1.0661,0.7765,0,s3,1.0661,0.6148,0.6487
757,0,1.7168,1.0299,0,s3,0.1757,1.1972,1.7168
758,0,0.6279,0.4406,0,s3,0.5181,0.6279,0.1757
759,0,0.7921,0.5092,0,s3,0.7921,0.2894,0.446
760,0,0.9098,0.6316,0,s3,0.1668,0.8183,0.9098
761,0,0.6463,0.5077,0,s3,0.6463,0.487,0.3898
762,0,0.9291,0.5618,0,s3,0.9291,0.616,0.1404
763,0,0.9976,0.7042,0,s3,0.9976,0.5708,0.5443
764,0,0.3698,0.3025,0,s3,0.2442,0.3698,0.2936
765,0,1.1488,0.8822,0,s3,0.5181,1.1488,0.9796
766,0,1.7422,0.9419,0,s3,1.7422,0.5078,0.5758
767,0,0.9887,0.4334,0,s3,0.9887,0.0126,0.299
768,0,1.1774,0.8344,0,s3,0.1757,1.1502,1.1774
769,0,1.8792,1.0453,0,s3,1.8792,0.6552,0.6015
770,0,0.9887,0.4557,0,s3,0.9887,0.2322,0.1461
771,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
772,0,2.0464,1.3053,0,s3,0.3038,1.5658,2.0464
773,0,1.8693,1.5088,0,s3,1.1257,1.8693,1.5315
774,0,1.181,0.9134,0,s3,0.4408,1.1185,1.181
775,0,1.803,1.4903,0,s3,1.3312,1.3368,1.803
776,0,0.7832,0.7344,0,s3,0.7832,0.6375,0.7826
777,0,1.8401,1.423,0,s3,1.1942,1.2348,1.8401
778,0,0.7287,0.4403,0,s3,0.1668,0.4255,0.7287
779,0,1.9476,1.0762,0,s3,1.9476,0.5888,0.6921
780,0,1.8849,1.682,0,s3,1.4682,1.6929,1.8849
781,0,1.5115,1.2656,0,s3,1.0572,1.2281,1.5115
782,0,1.0828,0.5928,0,s3,0.4408,0.2549,1.0828
783,0,1.2031,0.9678,0,s3,1.2031,0.8263,0.874
784,0,0.6882,0.5414,0,s3,0.5181,0.418,0.6882
785,0,1.3456,1.0185,0,s3,0.5093,1.3456,1.2006
786,0,0.2798,0.1948,0,s3,0.0298,0.2749,0.2798
787,0,1.9476,1.851,0,s3,1.9476,1.81,1.7954
788,0,0.8517,0.3972,0,s3,0.8517,0.0492,0.2906
789,0,1.1595,0.6797,0,s3,0.0387,1.1595,0.8409
790,0,0.5016,0.3795,0,s3,0.2353,0.4017,0.5016
791,0,1.0572,0.4388,0,s3,1.0572,0.1626,0.0966
792,0,0.7147,0.367,0,s3,0.7147,0.3796,0.0066
793,0,0.48,0.2261,0,s3,0.0298,0.1685,0.48
794,0,0.8055,0.6522,0,s3,0.3723,0.7789,0.8055
795,0,0.5181,0.2674,0,s3,0.5181,0.0586,0.2254
796,0,0.6017,0.4865,0,s3,0.3723,0.4854,0.6017
797,0,1.5096,0.9473,0,s3,0.0983,1.2339,1.5096
798,0,1.8107,1.1967,0,s3,1.8107,0.8692,0.9103
799,0,0.6926,0.6158,0,s3,0.5181,0.6366,0.6926
800,0,0.389,0.2079,0,s3,0.0298,0.2049,0.389
801,0,1.2031,0.9678,0,s3,1.2031,0.8263,0.874
802,0,0.7289,0.5911,0,s3,0.4408,0.7289,0.6035
803,0,0.7236,0.6023,0,s3,0.7236,0.6111,0.4721
804,0,0.3729,0.2649,0,s3,0.0983,0.3729,0.3235
805,0,1.0113,0.7711,0,s3,0.5778,0.7241,1.0113
806,0,0.5778,0.331,0,s3,0.5778,0.1591,0.2561
807,0,0.8492,0.5396,0,s3,0.0387,0.731,0.8492
808,0,0.9291,0.4182,0,s3,0.9291,0.1852,0.1404
809,0,0.1757,0.0739,0,s3,0.1757,0.0196,0.0263
810,0,0.9341,0.8163,0,s3,0.6551,0.8596,0.9341
811,0,1.5613,1.0449,0,s3,0.7147,0.8588,1.5613
812,0,0.1668,0.1157,0,s3,0.1668,0.0333,0.1469
813,0,0.5782,0.4413,0,s3,0.2353,0.5105,0.5782
814,0,0.9899,0.6406,0,s3,0.0298,0.9899,0.9022
815,0,0.7832,0.6615,0,s3,0.7832,0.6317,0.5696
816,0,1.1942,0.5008,0,s3,1.1942,0.2135,0.0946
817,0,1.3519,0.8519,0,s3,0.0387,1.165,1.3519
818,0,0.8617,0.6845,0,s3,0.4408,0.8617,0.7509
819,0,1.4115,0.8851,0,s3,0.1668,1.4115,1.0769
820,0,1.0661,0.4028,0,s3,1.0661,0.1252,0.0171
821,0,1.759,1.385,0,s3,0.8606,1.5355,1.759
822,0,0.4513,0.2476,0,s3,0.0983,0.4513,0.1933
823,0,0.1067,0.0801,0,s3,0.0983,0.1067,0.0353
824,0,1.0596,0.699,0,s3,0.5181,0.5192,1.0596
825,0,1.2031,0.9678,0,s3,1.2031,0.8263,0.874
826,0,1.7422,1.1433,0,s3,1.7422,0.9105,0.7773
827,0,0.3754,0.2285,0,s3,0.0387,0.3754,0.2713
828,0,0.3127,0.2189,0,s3,0.3127,0.1142,0.2297
829,0,0.6551,0.3416,0,s3,0.6551,0.1795,0.1902
830,0,1.3096,0.9399,0,s3,0.3723,1.1378,1.3096
831,0,1.6266,0.654,0,s3,0.0298,0.3057,1.6266
832,0,1.5367,0.7928,0,s3,1.5367,0.3085,0.5333
833,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
834,0,0.6551,0.5675,0,s3,0.6551,0.4891,0.5582
835,0,0.8111,0.4721,0,s3,0.0387,0.5665,0.8111
837,0,2.2019,1.513,0,s3,0.5866,2.2019,1.7505
838,0,0.9291,0.5183,0,s3,0.9291,0.5524,0.0733
839,0,0.7921,0.7259,0,s3,0.7921,0.6638,0.7218
840,0,0.5093,0.3311,0,s3,0.5093,0.3331,0.1508
841,0,1.0572,0.6861,0,s3,1.0572,0.5275,0.4736
842,0,0.5401,0.4324,0,s3,0.2353,0.5218,0.5401
843,0,0.3812,0.189,0,s3,0.3812,0.1103,0.0755
844,0,1.8107,0.8656,0,s3,1.8107,0.5126,0.2734
845,0,0.449,0.2529,0,s3,0.3038,0.449,0.006
846,0,0.9887,0.4689,0,s3,0.9887,0.0703,0.3477
848,0,0.9976,0.7433,0,s3,0.9976,0.6881,0.5443
849,0,0.8719,0.636,0,s3,0.1668,0.8693,0.8719
850,0,0.8517,0.4736,0,s3,0.8517,0.3196,0.2496
