window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_byte_volume,z_bwd_byte_volume,z_flow_bytes_per_s,z_flow_packets_per_s,z_avg_packet_size
319,0,0.6976,0.2555,0,s1,0.1062,0.0394,0.3623,0.6976,0.072
320,0,0.4251,0.262,0,s1,0.2262,0.0507,0.264,0.3442,0.4251
321,0,0.8424,0.3669,0,s1,0.2799,0.0516,0.1753,0.4852,0.8424
322,0,0.8961,0.3393,0,s1,0.2767,0.0518,0.2489,0.2228,0.8961
323,0,2.7709,0.6918,0,s1,0.0876,0.0483,2.7709,0.4296,0.1225
324,0,2.7364,0.6278,0,s1,0.0461,0.0104,2.7364,0.1463,0.1997
325,0,1.0525,0.4438,0,s1,0.0501,0.0682,0.3573,0.6909,1.0525
326,0,0.657,0.3017,0,s1,0.2684,0.0514,0.2951,0.657,0.2366
327,0,0.6805,0.2939,0,s1,0.076,0.0253,0.3393,0.6805,0.3483
328,0,0.6346,0.2825,0,s1,0.0189,0.0155,0.2848,0.6346,0.4586
329,0,0.6774,0.3655,0,s1,0.0109,0.227,0.2709,0.6415,0.6774
330,0,0.914,0.3331,0,s1,0.0517,0.0307,0.3079,0.3613,0.914
331,0,0.6647,0.2589,0,s1,0.1136,0.0421,0.3052,0.6647,0.1688
332,0,0.4871,0.1816,0,s1,0.0898,0.0482,0.1889,0.4871,0.0941
333,0,0.5743,0.2171,0,s1,0.0395,0.0495,0.316,0.5743,0.1061
334,0,0.693,0.3235,0,s1,0.2338,0.0515,0.1458,0.4934,0.693
335,0,1.5593,0.5799,0,s1,0.2751,0.0518,0.0595,1.5593,0.9539
336,0,0.9185,0.4504,0,s1,0.2707,0.0518,0.3443,0.6669,0.9185
337,0,0.4502,0.2133,0,s1,0.0577,0.0508,0.272,0.236,0.4502
338,0,1.104,0.4765,0,s1,0.1174,0.052,1.104,0.1184,0.9909
339,0,0.3557,0.137,0,s1,0.0591,0.0372,0.143,0.0898,0.3557
340,0,0.6337,0.2638,0,s1,0.2005,0.0473,0.2684,0.6337,0.1692
341,0,0.7029,0.3576,0,s1,0.1398,0.0348,0.3736,0.7029,0.5371
342,0,0.6438,0.3129,0,s1,0.2697,0.0515,0.2926,0.6438,0.3067
343,0,0.5089,0.284,0,s1,0.2543,0.0512,0.1988,0.5089,0.4068
344,0,0.3707,0.2413,0,s1,0.236,0.0507,0.2215,0.3707,0.3277
345,0,0.7654,0.3276,0,s1,0.0676,0.0279,0.3362,0.441,0.7654
346,0,0.6256,0.2186,0,s1,0.1233,0.044,0.263,0.6256,0.037
347,0,0.5004,0.2279,0,s1,0.1907,0.0499,0.2273,0.5004,0.1712
348,0,0.6034,0.3019,0,s1,0.2533,0.0514,0.2512,0.35,0.6034
349,0,0.6597,0.2556,0,s1,0.167,0.0497,0.3419,0.6597,0.0596
350,0,0.5765,0.3297,0,s1,0.2661,0.0513,0.26,0.4945,0.5765
351,0,0.8978,0.3222,0,s1,0.2785,0.0516,0.0994,0.2838,0.8978
352,0,1.5538,0.6708,0,s1,0.2779,0.0519,0.604,1.5538,0.8665
353,0,2.7935,1.1133,0,s1,0.109,0.0515,2.7935,1.9195,0.6928
354,0,0.2196,0.1285,0,s1,0.1855,0.0449,0.098,0.2196,0.0944
355,0,0.692,0.3486,0,s1,0.0788,0.1309,0.3595,0.692,0.4818
356,0,0.2906,0.1777,0,s1,0.1566,0.0451,0.2758,0.2906,0.1203
357,0,0.3923,0.1947,0,s1,0.0511,0.044,0.2451,0.3923,0.2411
358,0,1.2978,0.569,0,s1,1.2978,0.0555,0.2253,0.5039,0.7627
359,0,0.3516,0.1592,0,s1,0.1943,0.0412,0.1638,0.3516,0.0449
360,0,0.4568,0.1724,0,s1,0.2407,0.0445,0.07,0.0501,0.4568
361,0,2.1935,0.6974,0,s1,0.2557,0.0508,0.4696,2.1935,0.5174
362,0,1.5937,0.423,0,s1,0.1394,0.0453,0.2175,1.5937,0.1192
363,0,1.0487,0.3472,0,s1,0.0585,0.39,0.0561,0.1829,1.0487
364,0,0.8607,0.37,0,s1,0.2751,0.0516,0.0417,0.8607,0.621
365,0,1.0677,0.3206,0,s1,0.2386,0.0447,0.0123,1.0677,0.2397
366,0,0.5762,0.2467,0,s1,0.1312,0.043,0.3263,0.5762,0.1569
367,0,0.4778,0.2494,0,s1,0.2319,0.0512,0.1419,0.3442,0.4778
368,0,0.4228,0.1885,0,s1,0.1292,0.0088,0.2309,0.1509,0.4228
369,0,0.5914,0.2732,0,s1,0.1293,0.0826,0.2905,0.5914,0.272
370,0,0.4911,0.2476,0,s1,0.2255,0.0503,0.2257,0.4911,0.2455
371,0,0.811,0.2894,0,s1,0.275,0.0517,0.1628,0.1467,0.811
372,0,0.5852,0.2934,0,s1,0.1817,0.0503,0.2975,0.5852,0.3523
373,0,1.1793,0.4483,0,s1,0.1814,0.0481,0.2905,1.1793,0.5423
374,0,0.9555,0.4299,0,s1,0.1295,0.028,0.3495,0.6868,0.9555
375,0,0.6711,0.2446,0,s1,0.1072,0.0356,0.3264,0.6711,0.0827
376,0,0.5334,0.2322,0,s1,0.2109,0.0432,0.3003,0.5334,0.073
377,0,0.6596,0.2873,0,s1,0.1837,0.0496,0.3114,0.6596,0.2323
378,0,0.6447,0.2648,0,s1,0.0775,0.049,0.3191,0.6447,0.2335
379,0,0.7004,0.2913,0,s1,0.1847,0.0506,0.3684,0.7004,0.1523
380,0,0.6819,0.3224,0,s1,0.2481,0.0511,0.3421,0.6819,0.2888
381,0,0.68,0.2819,0,s1,0.1573,0.0503,0.3245,0.68,0.1972
382,0,0.6775,0.2857,0,s1,0.153,0.0509,0.3366,0.6775,0.2104
383,0,0.5146,0.3323,0,s1,0.1904,0.051,0.4063,0.4992,0.5146
384,0,0.858,0.3205,0,s1,0.2878,0.0514,0.2894,0.1157,0.858
385,0,0.8897,0.3988,0,s1,0.2721,0.0516,0.1625,0.6182,0.8897
386,0,0.4898,0.2039,0,s1,0.1267,0.0334,0.2724,0.0971,0.4898
387,0,9.7877,2.3672,1,s1,0.0883,0.0383,9.7877,0.0708,1.8508
388,0,0.695,0.3233,0,s1,0.0412,0.0267,0.3598,0.695,0.4936
389,0,0.6197,0.3208,0,s1,0.2673,0.0514,0.2398,0.6197,0.426
390,0,0.448,0.1946,0,s1,0.1442,0.048,0.2378,0.448,0.0948
391,0,0.4113,0.2683,0,s1,0.248,0.0508,0.2563,0.4113,0.3752
392,0,1.1784,0.4811,0,s1,0.1494,0.0005,0.3739,0.7031,1.1784
393,0,0.684,0.2852,0,s1,0.1095,0.033,0.346,0.684,0.2534
394,0,0.6455,0.3074,0,s1,0.2683,0.0514,0.2838,0.6455,0.2878
395,0,0.5923,0.2887,0,s1,0.2267,0.0508,0.2144,0.5923,0.3595
396,0,0.6036,0.3001,0,s1,0.2487,0.051,0.2368,0.6036,0.3602
397,0,1.1637,0.4926,0,s1,0.2077,0.0164,0.3729,0.7022,1.1637
398,0,0.6311,0.3209,0,s1,0.2671,0.0514,0.2625,0.6311,0.3924
399,0,0.6116,0.3127,0,s1,0.2354,0.0505,0.2523,0.6116,0.4136
400,0,0.6633,0.2819,0,s1,0.2244,0.0423,0.3141,0.6633,0.1652
401,0,0.5487,0.2566,0,s1,0.2118,0.05,0.1594,0.5487,0.3133
402,0,0.5852,0.1988,0,s1,0.0962,0.0478,0.265,0.5852,0.0
403,0,0.2394,0.0716,0,s1,0.074,0.0403,0.0027,0.2394,0.0015
404,0,0.6718,0.3376,0,s1,0.271,0.0516,0.3423,0.6718,0.3514
405,0,0.6023,0.2814,0,s1,0.0866,0.0513,0.2447,0.6023,0.4221
406,0,0.5214,0.283,0,s1,0.2648,0.0517,0.0852,0.4918,0.5214
407,0,0.3044,0.1639,0,s1,0.1133,0.0357,0.3044,0.1613,0.2047
408,0,0.6865,0.2726,0,s1,0.0041,0.0485,0.3615,0.6865,0.2625
409,0,0.6355,0.2419,0,s1,0.2639,0.0515,0.1584,0.1002,0.6355
410,0,0.5702,0.3041,0,s1,0.1959,0.0501,0.2637,0.5702,0.4405
411,0,0.3946,0.2512,0,s1,0.1901,0.0445,0.2811,0.3946,0.3459
412,0,0.3505,0.1595,0,s1,0.1915,0.0493,0.107,0.099,0.3505
413,0,0.6641,0.2469,0,s1,0.0974,0.0497,0.3122,0.6641,0.1113
414,0,0.5395,0.2944,0,s1,0.2591,0.0513,0.174,0.5395,0.448
415,0,0.6899,0.319,0,s1,0.1666,0.0502,0.3638,0.6899,0.3247
416,0,0.5836,0.2572,0,s1,0.1988,0.0502,0.2246,0.5836,0.2288
417,0,0.7463,0.2947,0,s1,0.2707,0.0517,0.1416,0.2634,0.7463
418,0,1.1658,0.4932,0,s1,0.2888,0.0518,0.035,1.1658,0.9244
419,0,1.0704,0.536,0,s1,0.2483,0.0514,1.0704,0.5191,0.791
420,0,0.7987,0.4013,0,s1,0.2664,0.0515,0.3338,0.556,0.7987
421,0,0.9141,0.3908,0,s1,0.2715,0.0518,0.0755,0.6413,0.9141
422,0,1.3063,0.4574,0,s1,0.3646,0.0355,0.308,0.2727,1.3063
423,0,0.5582,0.2028,0,s1,0.1994,0.0405,0.199,0.5582,0.0168
424,0,0.6551,0.2037,0,s1,0.1274,0.0518,0.1143,0.0699,0.6551
425,0,0.9634,0.3447,0,s1,0.2878,0.0518,0.3547,0.0657,0.9634
426,0,9.0387,1.9294,1,s1,0.1,0.0509,9.0387,0.1926,0.2649
427,0,2.7113,0.9743,0,s1,0.1369,0.0519,2.7113,1.225,0.7465
428,0,0.3682,0.1482,0,s1,0.0789,0.016,0.2234,0.3682,0.0546
429,0,0.3902,0.192,0,s1,0.1789,0.0287,0.2908,0.3902,0.0713
430,0,0.9267,0.3412,0,s1,0.2617,0.0514,0.18,0.2864,0.9267
431,0,0.9556,0.4185,0,s1,0.1079,0.0278,0.3317,0.6695,0.9556
432,0,0.8198,0.327,0,s1,0.2693,0.0516,0.3082,0.1862,0.8198
433,0,0.2646,0.1874,0,s1,0.192,0.042,0.2061,0.2646,0.2323
434,0,0.2409,0.0869,0,s1,0.1105,0.0134,0.2409,0.0545,0.0153
435,0,0.5516,0.3066,0,s1,0.2571,0.051,0.2803,0.3932,0.5516
436,0,0.6119,0.2389,0,s1,0.1459,0.0429,0.307,0.6119,0.0869
437,0,0.2753,0.1535,0,s1,0.1636,0.0462,0.2637,0.2753,0.0186
438,0,0.6595,0.273,0,s1,0.1566,0.0478,0.3415,0.6595,0.1597
439,0,0.6619,0.2426,0,s1,0.1793,0.0472,0.3164,0.6619,0.0082
440,0,0.5559,0.2783,0,s1,0.2602,0.0511,0.1574,0.5559,0.3668
441,0,0.4463,0.2618,0,s1,0.1736,0.0507,0.2554,0.4463,0.3828
442,0,0.4095,0.2767,0,s1,0.2677,0.0515,0.2563,0.4095,0.3985
443,0,0.6787,0.2128,0,s1,0.2614,0.0516,0.034,0.0381,0.6787
444,0,1.0761,0.4569,0,s1,0.2782,0.0485,0.0964,1.0761,0.7855
445,0,0.5883,0.3462,0,s1,0.2238,0.0445,0.3047,0.5883,0.5695
446,0,2.7639,0.6675,0,s1,0.0655,0.0469,2.7639,0.269,0.1921
447,0,0.4582,0.1959,0,s1,0.1703,0.0288,0.2857,0.4582,0.0367
448,0,0.5941,0.2241,0,s1,0.1392,0.0419,0.2533,0.5941,0.0918
449,0,0.6375,0.244,0,s1,0.0699,0.0508,0.2772,0.6375,0.1848
450,0,1.1214,0.4503,0,s1,0.0883,0.0092,0.3458,0.6869,1.1214
451,0,2.1593,0.5028,0,s1,0.0845,0.0448,2.1593,0.1114,0.1138
452,0,0.4758,0.1796,0,s1,0.162,0.0221,0.15,0.4758,0.0883
453,0,0.3274,0.1878,0,s1,0.1649,0.0468,0.2348,0.3274,0.1649
454,0,0.6486,0.2325,0,s1,0.2699,0.0516,0.1567,0.0356,0.6486
455,0,0.7327,0.3309,0,s1,0.2537,0.0512,0.1858,0.4312,0.7327
456,0,2.737,0.6983,0,s1,0.0465,0.0503,2.737,0.5416,0.1162
457,0,0.4589,0.185,0,s1,0.1245,0.0504,0.1903,0.101,0.4589
458,0,0.6697,0.2236,0,s1,0.0843,0.0508,0.195,0.1183,0.6697
459,0,2.4574,0.8471,0,s1,0.6851,0.177,2.4574,0.0199,0.8961
460,0,0.7404,0.3318,0,s1,0.2828,0.0517,0.077,0.5071,0.7404
461,0,0.8441,0.3953,0,s1,0.1971,0.0515,0.0958,0.788,0.8441
462,0,0.2988,0.1837,0,s1,0.0183,0.0477,0.2988,0.2614,0.2922
463,0,0.6626,0.2762,0,s1,0.159,0.0412,0.3122,0.6626,0.2058
464,0,0.3569,0.197,0,s1,0.1891,0.0477,0.2694,0.3569,0.122
465,0,0.6651,0.2907,0,s1,0.1995,0.0379,0.3229,0.6651,0.228
466,0,1.1391,0.4448,0,s1,0.0575,0.0048,0.3466,0.6758,1.1391
467,0,0.6476,0.2663,0,s1,0.2016,0.0481,0.306,0.6476,0.1284
468,0,0.6884,0.2358,0,s1,0.0976,0.0332,0.3461,0.6884,0.0138
469,0,0.4245,0.1787,0,s1,0.0235,0.0224,0.2418,0.4245,0.1811
470,0,0.6886,0.3486,0,s1,0.2539,0.0515,0.3621,0.6886,0.3871
471,0,0.6742,0.2627,0,s1,0.0514,0.0333,0.3332,0.6742,0.2212
472,0,2.5101,0.8202,0,s1,0.0877,0.0514,2.5101,1.0611,0.3907
473,0,0.874,0.4121,0,s1,0.1273,0.0361,0.874,0.45,0.573
474,0,0.7632,0.3738,0,s1,0.1107,0.0238,0.317,0.6541,0.7632
475,0,0.6123,0.3185,0,s1,0.2689,0.0515,0.2448,0.6123,0.4151
476,0,0.6233,0.2374,0,s1,0.1738,0.0414,0.254,0.6233,0.0947
477,0,0.6197,0.241,0,s1,0.187,0.0438,0.2556,0.6197,0.0991
478,0,0.5385,0.2941,0,s1,0.2556,0.0498,0.1695,0.5385,0.4573
479,0,0.6524,0.2948,0,s1,0.1606,0.0501,0.3283,0.6524,0.2824
480,0,1.8764,0.6676,0,s1,0.2811,0.0518,0.27,1.8764,0.8588
481,0,0.9086,0.3169,0,s1,0.1103,0.0311,0.3301,0.2043,0.9086
482,0,0.5301,0.1912,0,s1,0.1222,0.0288,0.2477,0.5301,0.0272
483,0,0.1749,0.0848,0,s1,0.1272,0.0466,0.0016,0.1749,0.0738
484,0,0.6494,0.2657,0,s1,0.094,0.0582,0.337,0.6494,0.19
485,0,0.4188,0.2448,0,s1,0.1785,0.0456,0.2923,0.4188,0.2887
486,0,0.4764,0.2378,0,s1,0.1981,0.0431,0.2983,0.4764,0.1732
487,0,0.6469,0.2568,0,s1,0.0687,0.0401,0.3466,0.6469,0.1816
488,0,0.4472,0.2121,0,s1,0.2291,0.0513,0.1495,0.1833,0.4472
489,0,0.37,0.1285,0,s1,0.0617,0.0082,0.1006,0.102,0.37
490,0,0.4012,0.213,0,s1,0.1678,0.0477,0.1859,0.4012,0.2626
491,0,0.3315,0.1935,0,s1,0.2629,0.046,0.2408,0.0864,0.3315
492,0,0.5509,0.3526,0,s1,0.3903,0.0473,0.2903,0.5509,0.4841
493,0,0.2237,0.1627,0,s1,0.1541,0.0493,0.2237,0.2143,0.1721
494,0,0.5313,0.247,0,s1,0.2163,0.0502,0.2106,0.5313,0.2268
495,0,0.6764,0.262,0,s1,0.084,0.0486,0.3338,0.6764,0.1672
496,0,0.551,0.3127,0,s1,0.2623,0.0514,0.189,0.551,0.5096
497,0,0.5963,0.2098,0,s1,0.1632,0.0489,0.1981,0.5963,0.0425
498,0,0.5607,0.3019,0,s1,0.2636,0.0514,0.2108,0.5607,0.4228
499,0,0.6427,0.2651,0,s1,0.2689,0.0516,0.1407,0.2214,0.6427
500,0,1.0462,0.4644,0,s1,0.2876,0.0519,0.0136,1.0462,0.9226
501,0,0.6267,0.2292,0,s1,0.1576,0.0238,0.305,0.6267,0.0328
502,0,2.5391,0.6966,0,s1,0.1228,0.0512,2.5391,0.3168,0.4532
503,0,1.7933,0.6141,0,s1,0.1734,0.013,1.7933,1.0225,0.0681
504,0,1.0013,0.4182,0,s1,0.2898,0.0519,0.2799,0.468,1.0013
505,0,0.8673,0.3644,0,s1,0.2667,0.0515,0.2595,0.3772,0.8673
506,0,0.4672,0.2424,0,s1,0.191,0.0496,0.375,0.1292,0.4672
507,0,0.3604,0.2238,0,s1,0.192,0.0491,0.3604,0.188,0.3297
508,0,0.5295,0.219,0,s1,0.0077,0.0214,0.3033,0.5295,0.2331
509,0,0.3715,0.1594,0,s1,0.1394,0.0208,0.1444,0.1208,0.3715
510,0,0.9544,0.3102,0,s1,0.2828,0.0519,0.2559,0.006,0.9544
511,0,0.1589,0.0808,0,s1,0.1589,0.0439,0.1017,0.0773,0.0221
512,0,0.6142,0.2634,0,s1,0.2138,0.0488,0.2351,0.6142,0.2051
513,0,0.6932,0.3168,0,s1,0.0277,0.0351,0.3527,0.6932,0.4755
514,0,0.682,0.2567,0,s1,0.1081,0.0452,0.3392,0.682,0.1089
515,0,1.8034,0.6035,0,s1,0.2826,0.0518,0.0207,1.8034,0.859
516,0,0.6816,0.2854,0,s1,0.1715,0.0344,0.3537,0.6816,0.1856
517,0,0.621,0.2299,0,s1,0.0443,0.0347,0.2742,0.621,0.1755
518,0,0.6606,0.2384,0,s1,0.1301,0.0299,0.3226,0.6606,0.0487
519,0,0.5238,0.2251,0,s1,0.166,0.0466,0.3005,0.5238,0.0888
520,0,0.6514,0.3208,0,s1,0.2004,0.0503,0.3171,0.6514,0.3846
521,0,0.436,0.1733,0,s1,0.0622,0.0423,0.2817,0.0443,0.436
522,0,0.661,0.298,0,s1,0.2238,0.0503,0.31,0.661,0.245
523,0,0.3977,0.2152,0,s1,0.2382,0.0366,0.2557,0.3977,0.1476
524,0,0.2531,0.1022,0,s1,0.1824,0.0477,0.2531,0.0247,0.0033
525,0,0.5085,0.2361,0,s1,0.2043,0.0489,0.2542,0.5085,0.1644
526,0,0.6894,0.2431,0,s1,0.1065,0.048,0.3471,0.6894,0.0245
527,0,0.622,0.3207,0,s1,0.2531,0.0512,0.2365,0.622,0.4409
528,0,4.9609,1.3009,1,s1,0.1188,0.0513,4.9609,1.0483,0.325
529,0,1.1467,0.3971,0,s1,0.1115,0.0509,1.1467,0.1089,0.5674
530,0,0.6623,0.3402,0,s1,0.2569,0.0515,0.3228,0.6623,0.4075
531,0,0.6711,0.2871,0,s1,0.0953,0.0107,0.344,0.6711,0.3144
532,0,0.6596,0.3407,0,s1,0.257,0.0515,0.3142,0.6596,0.4212
533,0,0.6693,0.3517,0,s1,0.2406,0.0512,0.34,0.6693,0.4572
534,0,0.6353,0.3142,0,s1,0.2619,0.0516,0.2683,0.3537,0.6353
535,0,1.6695,0.6093,0,s1,0.2199,0.0508,0.2002,1.6695,0.9062
536,0,0.9543,0.3899,0,s1,0.1182,0.0513,0.1056,0.9543,0.7203
537,0,0.726,0.3741,0,s1,0.0685,0.1734,0.3241,0.5786,0.726
538,0,0.7412,0.4073,0,s1,0.0595,0.6845,0.0496,0.5019,0.7412
539,0,3.6943,0.8463,1,s1,0.0744,0.0494,3.6943,0.3559,0.0577
540,0,3.06,1.2884,1,s1,0.1369,0.0515,3.06,2.624,0.5696
541,0,2.2977,0.7491,0,s1,0.0559,0.0502,2.2977,0.9341,0.4078
542,0,0.3274,0.1427,0,s1,0.2153,0.0092,0.3274,0.1494,0.0121
543,0,0.6403,0.2606,0,s1,0.1556,0.0434,0.3376,0.6403,0.126
544,0,0.6047,0.3105,0,s1,0.2082,0.0491,0.3256,0.6047,0.365
545,0,0.45,0.238,0,s1,0.1268,0.0012,0.3069,0.45,0.3052
546,0,0.6819,0.3426,0,s1,0.0181,0.0037,0.338,0.6819,0.6713
547,0,0.6561,0.2663,0,s1,0.2195,0.0461,0.2981,0.6561,0.1119
548,0,0.3378,0.2284,0,s1,0.2382,0.0502,0.2432,0.3378,0.2726
549,0,0.3454,0.1889,0,s1,0.0938,0.0162,0.2751,0.3454,0.2141
550,0,0.6546,0.3007,0,s1,0.1573,0.0031,0.1348,0.5536,0.6546
551,0,0.4572,0.2584,0,s1,0.2465,0.0505,0.1965,0.4572,0.3411
552,0,0.0798,0.04,0,s1,0.0798,0.0323,0.0126,0.0498,0.0257
553,0,0.4948,0.2989,0,s1,0.2671,0.0515,0.2167,0.4948,0.4643
554,0,0.5602,0.2487,0,s1,0.1554,0.0458,0.2755,0.5602,0.2064
555,0,0.3821,0.1787,0,s1,0.2328,0.0504,0.0332,0.195,0.3821
556,0,0.6719,0.3221,0,s1,0.1491,0.0149,0.3275,0.6719,0.4469
557,0,0.5767,0.2261,0,s1,0.2109,0.0484,0.2503,0.5767,0.0443
558,0,0.5959,0.193,0,s1,0.0522,0.0448,0.2381,0.5959,0.0341
559,0,0.4594,0.1934,0,s1,0.1983,0.0483,0.1959,0.4594,0.065
560,0,0.4168,0.2232,0,s1,0.2601,0.05,0.1858,0.2032,0.4168
561,0,0.5187,0.27,0,s1,0.1715,0.0376,0.2901,0.5187,0.3319
562,0,0.5729,0.3092,0,s1,0.2673,0.0515,0.1955,0.5729,0.459
563,0,0.2106,0.1453,0,s1,0.178,0.0478,0.1766,0.1134,0.2106
564,0,1.7494,0.8676,0,s1,0.2673,0.0514,1.7494,1.6385,0.6312
565,0,0.3434,0.1707,0,s1,0.2221,0.048,0.102,0.1382,0.3434
566,0,0.6868,0.3512,0,s1,0.0569,0.0129,0.3366,0.663,0.6868
567,0,0.6851,0.3254,0,s1,0.1406,0.0394,0.3504,0.6851,0.4116
568,0,0.5842,0.3373,0,s1,0.2603,0.0513,0.2381,0.5527,0.5842
569,0,0.2048,0.1245,0,s1,0.2039,0.0312,0.2048,0.1046,0.0779
570,0,0.6334,0.3238,0,s1,0.0763,0.0051,0.3048,0.6334,0.5992
571,0,0.2744,0.1746,0,s1,0.1862,0.0341,0.2744,0.2668,0.1116
572,0,0.2308,0.1324,0,s1,0.2007,0.0467,0.0723,0.2308,0.1114
573,0,1.1849,0.475,0,s1,0.0808,0.0615,0.3559,0.6918,1.1849
574,0,0.5023,0.2573,0,s1,0.2605,0.0514,0.2472,0.2249,0.5023
575,0,0.2131,0.087,0,s1,0.2131,0.0441,0.1367,0.0013,0.04
576,0,0.2641,0.1431,0,s1,0.1973,0.0457,0.2016,0.007,0.2641
577,0,0.6821,0.3554,0,s1,0.0126,0.1427,0.3396,0.6821,0.5998
578,0,0.4582,0.2802,0,s1,0.2547,0.0503,0.2667,0.4582,0.3713
579,0,0.2229,0.1246,0,s1,0.1742,0.0379,0.2229,0.1826,0.0056
580,0,0.5795,0.2196,0,s1,0.1503,0.0395,0.2723,0.5795,0.0564
581,0,2.5425,0.8863,0,s1,2.5425,0.0409,0.246,0.4335,1.1684
582,0,0.4078,0.1709,0,s1,0.2206,0.0372,0.046,0.4078,0.1427
583,0,0.6658,0.2702,0,s1,0.237,0.0449,0.1273,0.276,0.6658
584,0,2.8014,0.782,0,s1,0.0928,0.046,2.8014,0.6497,0.32
585,0,0.7251,0.2893,0,s1,0.0147,0.0806,0.2655,0.3606,0.7251
586,0,0.6665,0.2585,0,s1,0.1932,0.0488,0.2948,0.6665,0.0893
587,0,2.6764,0.9805,0,s1,0.1199,0.0514,2.6764,1.4533,0.6016
588,0,0.6949,0.2807,0,s1,0.0346,0.0366,0.3552,0.6949,0.2821
589,0,0.6657,0.3103,0,s1,0.2646,0.0514,0.3209,0.6657,0.2489
590,0,0.6073,0.3045,0,s1,0.2539,0.0512,0.2231,0.6073,0.387
591,0,0.1846,0.085,0,s1,0.0346,0.0312,0.141,0.1846,0.0337
592,0,0.5804,0.2907,0,s1,0.2568,0.0513,0.1899,0.5804,0.3753
593,0,0.6315,0.292,0,s1,0.1743,0.0496,0.2925,0.6315,0.3121
594,0,0.4892,0.3123,0,s1,0.3456,0.0424,0.2532,0.4313,0.4892
595,0,0.5089,0.1962,0,s1,0.0261,0.0016,0.2896,0.5089,0.1546
596,0,0.5936,0.2894,0,s1,0.2468,0.0491,0.2245,0.5936,0.3329
597,0,0.6503,0.3187,0,s1,0.2346,0.0514,0.2958,0.6503,0.3615
598,0,0.7147,0.3148,0,s1,0.236,0.0515,0.7147,0.0498,0.522
599,0,0.8794,0.3895,0,s1,0.248,0.0511,0.0008,0.7684,0.8794
600,0,1.5551,0.5587,0,s1,0.2305,0.0511,0.0572,1.5551,0.8996
601,0,0.7672,0.3387,0,s1,0.2348,0.0508,0.1654,0.4754,0.7672
602,0,1.4896,0.6807,0,s1,0.2265,0.0515,0.7703,1.4896,0.8656
603,0,0.8522,0.2874,0,s1,0.274,0.0518,0.06,0.1991,0.8522
604,0,0.4481,0.2177,0,s1,0.022,0.0378,0.2353,0.3455,0.4481
605,0,0.5519,0.2795,0,s1,0.1244,0.0167,0.2796,0.5519,0.425
606,0,0.489,0.2637,0,s1,0.1585,0.043,0.3452,0.489,0.2827
607,0,0.6648,0.2734,0,s1,0.2123,0.0467,0.3334,0.6648,0.11
608,0,1.3766,0.5147,0,s1,0.121,0.0127,0.3679,0.6954,1.3766
609,0,0.6614,0.3044,0,s1,0.2633,0.0514,0.3146,0.6614,0.2311
610,0,0.5204,0.2905,0,s1,0.225,0.051,0.2322,0.5204,0.4237
611,0,1.2811,0.4514,0,s1,0.1877,0.0398,0.3008,0.4474,1.2811
612,0,0.6889,0.2736,0,s1,0.1479,0.0504,0.3532,0.6889,0.1274
613,0,0.5807,0.2703,0,s1,0.2261,0.0508,0.1818,0.5807,0.3121
614,0,0.5429,0.2769,0,s1,0.0169,0.0311,0.3085,0.5429,0.4849
615,0,0.5978,0.2463,0,s1,0.1559,0.0508,0.2009,0.5978,0.2262
616,0,0.2959,0.1632,0,s1,0.1807,0.0413,0.2532,0.2959,0.0448
617,0,0.6096,0.2653,0,s1,0.194,0.0307,0.2928,0.6096,0.1995
618,0,0.5134,0.3062,0,s1,0.2508,0.0515,0.267,0.4485,0.5134
619,0,0.8715,0.4505,0,s1,0.2694,0.0515,0.304,0.8715,0.7559
620,0,0.5198,0.1729,0,s1,0.007,0.0499,0.2372,0.0505,0.5198
621,0,1.3283,0.5117,0,s1,0.2662,0.0518,0.0421,1.3283,0.8699
622,0,2.5654,0.7863,0,s1,0.0903,0.0514,2.5654,0.6086,0.6158
623,0,0.8692,0.3312,0,s1,0.215,0.0506,0.2105,0.3105,0.8692
624,0,0.3989,0.2295,0,s1,0.06,0.0116,0.318,0.3592,0.3989
625,0,0.6809,0.3105,0,s1,0.084,0.0286,0.3394,0.6809,0.4194
626,0,0.6717,0.3131,0,s1,0.2678,0.0514,0.3204,0.6717,0.2543
627,0,0.6952,0.3295,0,s1,0.0398,0.0393,0.3595,0.6952,0.5137
628,0,0.5321,0.2459,0,s1,0.1318,0.0149,0.2923,0.5321,0.2583
629,0,0.6374,0.2907,0,s1,0.1127,0.0054,0.3057,0.6374,0.3921
630,0,0.4518,0.2201,0,s1,0.0483,0.0425,0.3317,0.4518,0.2264
631,0,0.6798,0.2894,0,s1,0.2681,0.0513,0.3327,0.6798,0.1151
632,0,0.5258,0.293,0,s1,0.2612,0.0509,0.3057,0.5258,0.3215
633,0,0.6901,0.3124,0,s1,0.0658,0.042,0.372,0.6901,0.3923
634,0,0.6946,0.2764,0,s1,0.2227,0.0493,0.3502,0.6946,0.065
635,0,0.6125,0.3092,0,s1,0.2715,0.0513,0.2505,0.6125,0.36
636,0,0.6678,0.2443,0,s1,0.2393,0.0512,0.2433,0.0199,0.6678
637,0,1.1288,0.4627,0,s1,0.2561,0.051,0.0244,1.1288,0.8533
638,0,0.5707,0.3262,0,s1,0.019,0.2098,0.3343,0.497,0.5707
639,0,0.6837,0.3203,0,s1,0.1095,0.0134,0.3427,0.6837,0.4523
