window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_auth_flow_count,z_syn_flag_sum
15321,0,0.7618,0.4088,0,s2,0.7618,0.0558
15322,0,0.3362,0.196,0,s2,0.3362,0.0558
15327,0,0.8853,0.4706,0,s2,0.8853,0.0558
15328,0,0.2128,0.1343,0,s2,0.2128,0.0558
15332,0,0.3362,0.196,0,s2,0.3362,0.0558
15348,0,0.8853,0.4706,0,s2,0.8853,0.0558
15349,0,0.2128,0.1343,0,s2,0.2128,0.0558
15351,0,2.9579,1.5068,0,s2,2.9579,0.0558
15352,0,0.8853,0.4706,0,s2,0.8853,0.0558
15369,0,1.3108,0.6833,0,s2,1.3108,0.0558
15370,0,0.8853,0.4706,0,s2,0.8853,0.0558
15376,0,0.8853,0.4706,0,s2,0.8853,0.0558
15377,0,0.7618,0.4088,0,s2,0.7618,0.0558
15379,0,1.3108,0.6833,0,s2,1.3108,0.0558
15380,0,0.8853,0.4706,0,s2,0.8853,0.0558
15381,0,0.3362,0.196,0,s2,0.3362,0.0558
15386,0,0.8853,0.4706,0,s2,0.8853,0.0558
15387,0,0.3362,0.196,0,s2,0.3362,0.0558
15388,0,0.8853,0.4706,0,s2,0.8853,0.0558
15390,0,0.8853,0.4706,0,s2,0.8853,0.0558
15411,0,0.3362,0.196,0,s2,0.3362,0.0558
15412,0,1.8599,0.9578,0,s2,1.8599,0.0558
15435,0,0.2128,0.1343,0,s2,0.2128,0.0558
15437,0,0.8853,0.4706,0,s2,0.8853,0.0558
15445,0,0.7618,0.4088,0,s2,0.7618,0.0558
15447,0,1.3108,0.6833,0,s2,1.3108,0.0558
15448,0,0.8853,0.4706,0,s2,0.8853,0.0558
15449,0,0.2128,0.1343,0,s2,0.2128,0.0558
15450,0,0.3362,0.196,0,s2,0.3362,0.0558
15463,1,0.2128,0.1343,0,s2,0.2128,0.0558
15468,1,0.8853,0.4706,0,s2,0.8853,0.0558
15482,1,0.8853,0.4706,0,s2,0.8853,0.0558
15486,1,0.2128,0.1343,0,s2,0.2128,0.0558
15490,0,0.8853,0.4706,0,s2,0.8853,0.0558
15493,1,0.2128,0.1343,0,s2,0.2128,0.0558
15496,0,0.8853,0.4706,0,s2,0.8853,0.0558
15509,1,0.8853,0.4706,0,s2,0.8853,0.0558
15510,1,0.8853,0.4706,0,s2,0.8853,0.0558
15511,1,0.2128,0.1343,0,s2,0.2128,0.0558
15539,1,0.7618,0.4088,0,s2,0.7618,0.0558
15557,1,0.8853,0.4706,0,s2,0.8853,0.0558
15570,1,0.2128,0.1343,0,s2,0.2128,0.0558
15579,1,0.8853,0.4706,0,s2,0.8853,0.0558
15585,1,0.2128,0.1343,0,s2,0.2128,0.0558
15597,1,0.8853,0.4706,0,s2,0.8853,0.0558
15606,1,0.2128,0.1343,0,s2,0.2128,0.0558
15614,1,0.2128,0.1343,0,s2,0.2128,0.0558
15621,1,0.8853,0.4706,0,s2,0.8853,0.0558
15634,1,0.8853,0.4706,0,s2,0.8853,0.0558
15645,1,0.8853,0.4706,0,s2,0.8853,0.0558
15646,1,0.3362,0.196,0,s2,0.3362,0.0558
15667,1,0.8853,0.4706,0,s2,0.8853,0.0558
15669,1,0.2128,0.1343,0,s2,0.2128,0.0558
15673,1,0.8853,0.4706,0,s2,0.8853,0.0558
15683,1,0.2128,0.1343,0,s2,0.2128,0.0558
15704,1,0.8853,0.4706,0,s2,0.8853,0.0558
15705,1,0.2128,0.1343,0,s2,0.2128,0.0558
15718,1,0.2128,0.1343,0,s2,0.2128,0.0558
15721,1,0.8853,0.4706,0,s2,0.8853,0.0558
15734,1,0.8853,0.4706,0,s2,0.8853,0.0558
15737,1,0.2128,0.1343,0,s2,0.2128,0.0558
15759,1,0.8853,0.4706,0,s2,0.8853,0.0558
15760,1,0.3362,0.196,0,s2,0.3362,0.0558
15768,1,0.8853,0.4706,0,s2,0.8853,0.0558
15776,1,0.3362,0.196,0,s2,0.3362,0.0558
15777,1,0.8853,0.4706,0,s2,0.8853,0.0558
15783,1,0.8853,0.4706,0,s2,0.8853,0.0558
15801,1,0.2128,0.1343,0,s2,0.2128,0.0558
15802,1,0.8853,0.4706,0,s2,0.8853,0.0558
15814,1,0.2128,0.1343,0,s2,0.2128,0.0558
15825,1,0.8853,0.4706,0,s2,0.8853,0.0558
15845,1,0.8853,0.4706,0,s2,0.8853,0.0558
15846,1,0.2128,0.1343,0,s2,0.2128,0.0558
15850,1,0.2128,0.1343,0,s2,0.2128,0.0558
15866,1,0.8853,0.4706,0,s2,0.8853,0.0558
15870,0,0.8853,0.4706,0,s2,0.8853,0.0558
15884,1,0.2128,0.1343,0,s2,0.2128,0.0558
15885,1,0.8853,0.4706,0,s2,0.8853,0.0558
15890,0,0.3362,0.196,0,s2,0.3362,0.0558
15900,1,0.2128,0.1343,0,s2,0.2128,0.0558
15908,1,0.8853,0.4706,0,s2,0.8853,0.0558
15910,0,0.8853,0.4706,0,s2,0.8853,0.0558
15911,1,0.8853,0.4706,0,s2,0.8853,0.0558
15913,1,0.2128,0.1343,0,s2,0.2128,0.0558
15943,1,0.8853,0.4706,0,s2,0.8853,0.0558
15947,1,0.2128,0.1343,0,s2,0.2128,0.0558
15958,1,0.8853,0.4706,0,s2,0.8853,0.0558
15962,1,0.2128,0.1343,0,s2,0.2128,0.0558
15971,1,0.2128,0.1343,0,s2,0.2128,0.0558
15982,1,0.8853,0.4706,0,s2,0.8853,0.0558
15991,1,0.2128,0.1343,0,s2,0.2128,0.0558
16003,1,0.8853,0.4706,0,s2,0.8853,0.0558
16010,0,0.3362,0.196,0,s2,0.3362,0.0558
16015,0,0.8853,0.4706,0,s2,0.8853,0.0558
16022,1,0.2128,0.1343,0,s2,0.2128,0.0558
16029,1,0.8853,0.4706,0,s2,0.8853,0.0558
16042,1,0.8853,0.4706,0,s2,0.8853,0.0558
16043,1,0.3362,0.196,0,s2,0.3362,0.0558
16050,1,0.8853,0.4706,0,s2,0.8853,0.0558
16055,1,0.2128,0.1343,0,s2,0.2128,0.0558
16071,1,0.8853,0.4706,0,s2,0.8853,0.0558
16073,1,0.2128,0.1343,0,s2,0.2128,0.0558
16076,1,0.8853,0.4706,0,s2,0.8853,0.0558
16099,1,0.8853,0.4706,0,s2,0.8853,0.0558
16104,1,0.2128,0.1343,0,s2,0.2128,0.0558
16115,1,0.7618,0.4088,0,s2,0.7618,0.0558
16146,1,0.8853,0.4706,0,s2,0.8853,0.0558
16148,1,0.2128,0.1343,0,s2,0.2128,0.0558
16159,1,0.2128,0.1343,0,s2,0.2128,0.0558
16169,1,0.8853,0.4706,0,s2,0.8853,0.0558
16185,1,0.8853,0.4706,0,s2,0.8853,0.0558
16187,1,0.2128,0.1343,0,s2,0.2128,0.0558
16192,1,0.8853,0.4706,0,s2,0.8853,0.0558
16204,1,0.2128,0.1343,0,s2,0.2128,0.0558
16226,1,0.8853,0.4706,0,s2,0.8853,0.0558
16229,1,0.2128,0.1343,0,s2,0.2128,0.0558
16232,1,0.2128,0.1343,0,s2,0.2128,0.0558
16238,0,0.8853,0.4706,0,s2,0.8853,0.0558
16240,1,0.2128,0.1343,0,s2,0.2128,0.0558
16259,1,0.8853,0.4706,0,s2,0.8853,0.0558
16260,1,0.8853,0.4706,0,s2,0.8853,0.0558
16261,1,0.3362,0.196,0,s2,0.3362,0.0558
16287,1,0.2128,0.1343,0,s2,0.2128,0.0558
16290,1,0.8853,0.4706,0,s2,0.8853,0.0558
16293,1,0.8853,0.4706,0,s2,0.8853,0.0558
16299,1,0.8853,0.4706,0,s2,0.8853,0.0558
16301,1,0.3362,0.196,0,s2,0.3362,0.0558
16320,1,0.2128,0.1343,0,s2,0.2128,0.0558
16327,1,0.8853,0.4706,0,s2,0.8853,0.0558
16332,1,0.8853,0.4706,0,s2,0.8853,0.0558
16347,1,0.8853,0.4706,0,s2,0.8853,0.0558
16348,1,0.3362,0.196,0,s2,0.3362,0.0558
16354,1,0.8853,0.4706,0,s2,0.8853,0.0558
16363,1,0.2128,0.1343,0,s2,0.2128,0.0558
16375,1,0.8853,0.4706,0,s2,0.8853,0.0558
16376,1,0.2128,0.1343,0,s2,0.2128,0.0558
16407,1,0.7618,0.4088,0,s2,0.7618,0.0558
16411,1,0.3362,0.196,0,s2,0.3362,0.0558
16412,1,0.8853,0.4706,0,s2,0.8853,0.0558
16420,1,0.8853,0.4706,0,s2,0.8853,0.0558
16443,1,0.2128,0.1343,0,s2,0.2128,0.0558
16450,1,0.8853,0.4706,0,s2,0.8853,0.0558
16466,1,0.7618,0.4088,0,s2,0.7618,0.0558
16488,1,0.2128,0.1343,0,s2,0.2128,0.0558
16490,1,0.8853,0.4706,0,s2,0.8853,0.0558
16493,1,0.2128,0.1343,0,s2,0.2128,0.0558
16495,1,0.8853,0.4706,0,s2,0.8853,0.0558
16513,1,0.8853,0.4706,0,s2,0.8853,0.0558
16514,1,0.3362,0.196,0,s2,0.3362,0.0558
16524,1,0.8853,0.4706,0,s2,0.8853,0.0558
16533,1,0.2128,0.1343,0,s2,0.2128,0.0558
16546,1,0.8853,0.4706,0,s2,0.8853,0.0558
16563,1,0.8853,0.4706,0,s2,0.8853,0.0558
16564,1,0.2128,0.1343,0,s2,0.2128,0.0558
16575,1,0.8853,0.4706,0,s2,0.8853,0.0558
16586,1,0.2128,0.1343,0,s2,0.2128,0.0558
16600,1,0.2128,0.1343,0,s2,0.2128,0.0558
16612,1,0.8853,0.4706,0,s2,0.8853,0.0558
16619,1,0.2128,0.1343,0,s2,0.2128,0.0558
16621,1,0.8853,0.4706,0,s2,0.8853,0.0558
16643,0,0.3362,0.196,0,s2,0.3362,0.0558
16645,0,0.7618,0.4088,0,s2,0.7618,0.0558
16646,0,0.8853,0.4706,0,s2,0.8853,0.0558
16648,0,0.2128,0.1343,0,s2,0.2128,0.0558
16660,1,0.3362,0.196,0,s2,0.3362,0.0558
16668,1,0.8853,0.4706,0,s2,0.8853,0.0558
16673,1,0.8853,0.4706,0,s2,0.8853,0.0558
16680,1,0.8853,0.4706,0,s2,0.8853,0.0558
16685,1,0.8853,0.4706,0,s2,0.8853,0.0558
16692,1,0.8853,0.4706,0,s2,0.8853,0.0558
16693,1,0.8853,0.4706,0,s2,0.8853,0.0558
16706,1,0.8853,0.4706,0,s2,0.8853,0.0558
16712,1,0.3362,0.196,0,s2,0.3362,0.0558
16713,1,0.8853,0.4706,0,s2,0.8853,0.0558
16721,1,0.8853,0.4706,0,s2,0.8853,0.0558
16723,1,0.8853,0.4706,0,s2,0.8853,0.0558
16735,1,0.8853,0.4706,0,s2,0.8853,0.0558
16741,1,0.8853,0.4706,0,s2,0.8853,0.0558
16746,1,0.8853,0.4706,0,s2,0.8853,0.0558
16748,1,0.8853,0.4706,0,s2,0.8853,0.0558
16750,1,0.8853,0.4706,0,s2,0.8853,0.0558
16759,0,0.8853,0.4706,0,s2,0.8853,0.0558
16760,0,0.8853,0.4706,0,s2,0.8853,0.0558
16761,1,0.8853,0.4706,0,s2,0.8853,0.0558
16765,1,0.8853,0.4706,0,s2,0.8853,0.0558
16776,1,0.8853,0.4706,0,s2,0.8853,0.0558
16778,1,0.8853,0.4706,0,s2,0.8853,0.0558
16785,1,0.8853,0.4706,0,s2,0.8853,0.0558
16790,1,0.8853,0.4706,0,s2,0.8853,0.0558
16796,1,0.8853,0.4706,0,s2,0.8853,0.0558
16797,1,0.8853,0.4706,0,s2,0.8853,0.0558
16804,1,0.8853,0.4706,0,s2,0.8853,0.0558
16808,1,0.8853,0.4706,0,s2,0.8853,0.0558
16815,1,0.8853,0.4706,0,s2,0.8853,0.0558
16817,1,0.8853,0.4706,0,s2,0.8853,0.0558
16823,1,0.8853,0.4706,0,s2,0.8853,0.0558
16827,1,0.3362,0.196,0,s2,0.3362,0.0558
16829,1,0.8853,0.4706,0,s2,0.8853,0.0558
16841,0,0.8853,0.4706,0,s2,0.8853,0.0558
16849,1,0.8853,0.4706,0,s2,0.8853,0.0558
16850,1,0.8853,0.4706,0,s2,0.8853,0.0558
16855,1,0.8853,0.4706,0,s2,0.8853,0.0558
16859,1,0.8853,0.4706,0,s2,0.8853,0.0558
16861,0,0.3362,0.196,0,s2,0.3362,0.0558
16865,1,0.8853,0.4706,0,s2,0.8853,0.0558
16872,1,0.8853,0.4706,0,s2,0.8853,0.0558
16876,1,0.8853,0.4706,0,s2,0.8853,0.0558
16877,1,0.8853,0.4706,0,s2,0.8853,0.0558
16886,1,0.8853,0.4706,0,s2,0.8853,0.0558
16888,1,0.8853,0.4706,0,s2,0.8853,0.0558
16897,1,0.8853,0.4706,0,s2,0.8853,0.0558
16900,1,0.3362,0.196,0,s2,0.3362,0.0558
16902,1,0.8853,0.4706,0,s2,0.8853,0.0558
16903,1,0.8853,0.4706,0,s2,0.8853,0.0558
16907,1,0.8853,0.4706,0,s2,0.8853,0.0558
16913,1,0.8853,0.4706,0,s2,0.8853,0.0558
16921,0,0.8853,0.4706,0,s2,0.8853,0.0558
16925,1,0.8853,0.4706,0,s2,0.8853,0.0558
16930,1,0.8853,0.4706,0,s2,0.8853,0.0558
16931,1,0.8853,0.4706,0,s2,0.8853,0.0558
16937,0,0.8853,0.4706,0,s2,0.8853,0.0558
16940,1,0.8853,0.4706,0,s2,0.8853,0.0558
16946,1,0.8853,0.4706,0,s2,0.8853,0.0558
16947,1,0.8853,0.4706,0,s2,0.8853,0.0558
16951,1,0.8853,0.4706,0,s2,0.8853,0.0558
16960,1,0.8853,0.4706,0,s2,0.8853,0.0558
16964,1,0.8853,0.4706,0,s2,0.8853,0.0558
16968,1,0.8853,0.4706,0,s2,0.8853,0.0558
16970,1,0.8853,0.4706,0,s2,0.8853,0.0558
16973,1,0.8853,0.4706,0,s2,0.8853,0.0558
16988,1,0.8853,0.4706,0,s2,0.8853,0.0558
16994,1,0.8853,0.4706,0,s2,0.8853,0.0558
16998,1,0.8853,0.4706,0,s2,0.8853,0.0558
17003,1,0.8853,0.4706,0,s2,0.8853,0.0558
17022,1,0.8853,0.4706,0,s2,0.8853,0.0558
17023,1,0.3362,0.196,0,s2,0.3362,0.0558
17025,1,0.8853,0.4706,0,s2,0.8853,0.0558
17035,1,0.8853,0.4706,0,s2,0.8853,0.0558
17038,1,0.3362,0.196,0,s2,0.3362,0.0558
17041,1,0.8853,0.4706,0,s2,0.8853,0.0558
17047,1,0.8853,0.4706,0,s2,0.8853,0.0558
17048,1,0.8853,0.4706,0,s2,0.8853,0.0558
17061,1,0.8853,0.4706,0,s2,0.8853,0.0558
17066,1,0.8853,0.4706,0,s2,0.8853,0.0558
17067,1,0.8853,0.4706,0,s2,0.8853,0.0558
17075,1,0.8853,0.4706,0,s2,0.8853,0.0558
17081,1,0.8853,0.4706,0,s2,0.8853,0.0558
17086,1,0.8853,0.4706,0,s2,0.8853,0.0558
17091,1,0.8853,0.4706,0,s2,0.8853,0.0558
17092,1,0.8853,0.4706,0,s2,0.8853,0.0558
17101,1,0.8853,0.4706,0,s2,0.8853,0.0558
17105,1,0.8853,0.4706,0,s2,0.8853,0.0558
17115,1,0.8853,0.4706,0,s2,0.8853,0.0558
17121,1,0.3362,0.196,0,s2,0.3362,0.0558
17126,1,0.8853,0.4706,0,s2,0.8853,0.0558
17134,1,0.8853,0.4706,0,s2,0.8853,0.0558
17138,1,0.8853,0.4706,0,s2,0.8853,0.0558
17139,1,0.8853,0.4706,0,s2,0.8853,0.0558
17141,1,0.8853,0.4706,0,s2,0.8853,0.0558
17150,1,0.8853,0.4706,0,s2,0.8853,0.0558
17154,1,0.8853,0.4706,0,s2,0.8853,0.0558
17161,1,0.8853,0.4706,0,s2,0.8853,0.0558
17163,1,0.8853,0.4706,0,s2,0.8853,0.0558
17170,1,0.8853,0.4706,0,s2,0.8853,0.0558
17171,1,0.8853,0.4706,0,s2,0.8853,0.0558
17179,1,0.8853,0.4706,0,s2,0.8853,0.0558
17180,1,0.8853,0.4706,0,s2,0.8853,0.0558
17191,1,0.8853,0.4706,0,s2,0.8853,0.0558
17194,1,0.8853,0.4706,0,s2,0.8853,0.0558
17195,1,0.8853,0.4706,0,s2,0.8853,0.0558
17200,1,0.8853,0.4706,0,s2,0.8853,0.0558
17216,1,0.8853,0.4706,0,s2,0.8853,0.0558
17218,1,0.3362,0.196,0,s2,0.3362,0.0558
17225,1,0.8853,0.4706,0,s2,0.8853,0.0558
17228,1,0.8853,0.4706,0,s2,0.8853,0.0558
17244,1,0.8853,0.4706,0,s2,0.8853,0.0558
17245,1,0.3362,0.196,0,s2,0.3362,0.0558
17251,1,0.8853,0.4706,0,s2,0.8853,0.0558
17252,1,0.8853,0.4706,0,s2,0.8853,0.0558
17262,1,0.8853,0.4706,0,s2,0.8853,0.0558
17266,1,0.8853,0.4706,0,s2,0.8853,0.0558
17272,1,0.8853,0.4706,0,s2,0.8853,0.0558
17278,1,0.8853,0.4706,0,s2,0.8853,0.0558
17280,1,0.8853,0.4706,0,s2,0.8853,0.0558
17282,1,0.8853,0.4706,0,s2,0.8853,0.0558
17289,1,0.3362,0.196,0,s2,0.3362,0.0558
17293,1,0.8853,0.4706,0,s2,0.8853,0.0558
17304,1,0.8853,0.4706,0,s2,0.8853,0.0558
17310,1,0.8853,0.4706,0,s2,0.8853,0.0558
17319,1,0.8853,0.4706,0,s2,0.8853,0.0558
17320,1,0.8853,0.4706,0,s2,0.8853,0.0558
17323,1,0.8853,0.4706,0,s2,0.8853,0.0558
17329,1,0.8853,0.4706,0,s2,0.8853,0.0558
17339,1,0.8853,0.4706,0,s2,0.8853,0.0558
17340,1,0.8853,0.4706,0,s2,0.8853,0.0558
17342,1,0.8853,0.4706,0,s2,0.8853,0.0558
17350,1,0.8853,0.4706,0,s2,0.8853,0.0558
17352,1,0.8853,0.4706,0,s2,0.8853,0.0558
17356,1,0.8853,0.4706,0,s2,0.8853,0.0558
17364,1,0.8853,0.4706,0,s2,0.8853,0.0558
17377,1,0.8853,0.4706,0,s2,0.8853,0.0558
17382,1,0.8853,0.4706,0,s2,0.8853,0.0558
17383,1,0.8853,0.4706,0,s2,0.8853,0.0558
17386,1,0.8853,0.4706,0,s2,0.8853,0.0558
17396,1,0.8853,0.4706,0,s2,0.8853,0.0558
17399,1,0.8853,0.4706,0,s2,0.8853,0.0558
17400,1,0.8853,0.4706,0,s2,0.8853,0.0558
17401,1,0.8853,0.4706,0,s2,0.8853,0.0558
17408,1,0.8853,0.4706,0,s2,0.8853,0.0558
17415,1,0.8853,0.4706,0,s2,0.8853,0.0558
17426,1,0.8853,0.4706,0,s2,0.8853,0.0558
17429,1,0.8853,0.4706,0,s2,0.8853,0.0558
17430,1,0.8853,0.4706,0,s2,0.8853,0.0558
17438,1,0.8853,0.4706,0,s2,0.8853,0.0558
17446,1,0.8853,0.4706,0,s2,0.8853,0.0558
17453,1,0.8853,0.4706,0,s2,0.8853,0.0558
17456,1,0.8853,0.4706,0,s2,0.8853,0.0558
17460,1,0.8853,0.4706,0,s2,0.8853,0.0558
17465,1,0.8853,0.4706,0,s2,0.8853,0.0558
17478,1,0.8853,0.4706,0,s2,0.8853,0.0558
17480,1,0.8853,0.4706,0,s2,0.8853,0.0558
17481,1,0.8853,0.4706,0,s2,0.8853,0.0558
17482,1,0.8853,0.4706,0,s2,0.8853,0.0558
17489,1,0.8853,0.4706,0,s2,0.8853,0.0558
17492,1,0.3362,0.196,0,s2,0.3362,0.0558
17500,1,0.8853,0.4706,0,s2,0.8853,0.0558
17513,1,0.8853,0.4706,0,s2,0.8853,0.0558
17521,1,0.8853,0.4706,0,s2,0.8853,0.0558
17523,1,0.3362,0.196,0,s2,0.3362,0.0558
17535,1,0.8853,0.4706,0,s2,0.8853,0.0558
17536,1,0.8853,0.4706,0,s2,0.8853,0.0558
17537,1,0.8853,0.4706,0,s2,0.8853,0.0558
17546,1,0.8853,0.4706,0,s2,0.8853,0.0558
17553,1,0.8853,0.4706,0,s2,0.8853,0.0558
17554,1,0.8853,0.4706,0,s2,0.8853,0.0558
17559,1,0.8853,0.4706,0,s2,0.8853,0.0558
17562,1,0.8853,0.4706,0,s2,0.8853,0.0558
17571,1,0.8853,0.4706,0,s2,0.8853,0.0558
17575,1,0.8853,0.4706,0,s2,0.8853,0.0558
17577,1,0.3362,0.196,0,s2,0.3362,0.0558
17593,1,0.8853,0.4706,0,s2,0.8853,0.0558
17595,1,0.8853,0.4706,0,s2,0.8853,0.0558
17605,1,0.8853,0.4706,0,s2,0.8853,0.0558
17609,1,0.8853,0.4706,0,s2,0.8853,0.0558
17613,1,0.8853,0.4706,0,s2,0.8853,0.0558
17617,1,0.8853,0.4706,0,s2,0.8853,0.0558
17620,1,0.8853,0.4706,0,s2,0.8853,0.0558
17626,1,0.8853,0.4706,0,s2,0.8853,0.0558
17639,1,0.8853,0.4706,0,s2,0.8853,0.0558
17644,1,0.3362,0.196,0,s2,0.3362,0.0558
17648,1,0.8853,0.4706,0,s2,0.8853,0.0558
17661,1,0.8853,0.4706,0,s2,0.8853,0.0558
17663,1,0.8853,0.4706,0,s2,0.8853,0.0558
17668,1,0.8853,0.4706,0,s2,0.8853,0.0558
17669,1,0.8853,0.4706,0,s2,0.8853,0.0558
17677,1,0.8853,0.4706,0,s2,0.8853,0.0558
17685,1,0.8853,0.4706,0,s2,0.8853,0.0558
17686,1,0.8853,0.4706,0,s2,0.8853,0.0558
17689,1,0.8853,0.4706,0,s2,0.8853,0.0558
17692,1,0.8853,0.4706,0,s2,0.8853,0.0558
17702,1,0.8853,0.4706,0,s2,0.8853,0.0558
17704,1,0.8853,0.4706,0,s2,0.8853,0.0558
17711,1,0.8853,0.4706,0,s2,0.8853,0.0558
17714,1,0.8853,0.4706,0,s2,0.8853,0.0558
17720,1,0.3362,0.196,0,s2,0.3362,0.0558
17721,1,0.8853,0.4706,0,s2,0.8853,0.0558
17737,1,0.3362,0.196,0,s2,0.3362,0.0558
17748,1,0.8853,0.4706,0,s2,0.8853,0.0558
17751,1,0.8853,0.4706,0,s2,0.8853,0.0558
17758,1,0.8853,0.4706,0,s2,0.8853,0.0558
17759,1,0.8853,0.4706,0,s2,0.8853,0.0558
17767,1,0.8853,0.4706,0,s2,0.8853,0.0558
17770,1,0.8853,0.4706,0,s2,0.8853,0.0558
17782,1,0.8853,0.4706,0,s2,0.8853,0.0558
17785,1,0.8853,0.4706,0,s2,0.8853,0.0558
17787,1,0.8853,0.4706,0,s2,0.8853,0.0558
17790,1,0.8853,0.4706,0,s2,0.8853,0.0558
17798,1,0.8853,0.4706,0,s2,0.8853,0.0558
17799,1,0.8853,0.4706,0,s2,0.8853,0.0558
17800,1,0.8853,0.4706,0,s2,0.8853,0.0558
17810,1,0.8853,0.4706,0,s2,0.8853,0.0558
17820,1,0.8853,0.4706,0,s2,0.8853,0.0558
17822,1,0.8853,0.4706,0,s2,0.8853,0.0558
17827,1,0.8853,0.4706,0,s2,0.8853,0.0558
17830,1,0.8853,0.4706,0,s2,0.8853,0.0558
17832,1,0.8853,0.4706,0,s2,0.8853,0.0558
17835,1,0.8853,0.4706,0,s2,0.8853,0.0558
17836,1,0.8853,0.4706,0,s2,0.8853,0.0558
17844,1,0.8853,0.4706,0,s2,0.8853,0.0558
17852,1,0.8853,0.4706,0,s2,0.8853,0.0558
17863,1,0.8853,0.4706,0,s2,0.8853,0.0558
17864,1,0.8853,0.4706,0,s2,0.8853,0.0558
17867,1,0.8853,0.4706,0,s2,0.8853,0.0558
17878,1,0.8853,0.4706,0,s2,0.8853,0.0558
17884,1,0.8853,0.4706,0,s2,0.8853,0.0558
17886,1,0.8853,0.4706,0,s2,0.8853,0.0558
17888,1,0.8853,0.4706,0,s2,0.8853,0.0558
17899,1,0.8853,0.4706,0,s2,0.8853,0.0558
17902,1,0.8853,0.4706,0,s2,0.8853,0.0558
17905,1,0.8853,0.4706,0,s2,0.8853,0.0558
17910,1,0.8853,0.4706,0,s2,0.8853,0.0558
17913,1,0.8853,0.4706,0,s2,0.8853,0.0558
17926,1,0.8853,0.4706,0,s2,0.8853,0.0558
17928,1,0.8853,0.4706,0,s2,0.8853,0.0558
17931,1,0.8853,0.4706,0,s2,0.8853,0.0558
17933,1,0.8853,0.4706,0,s2,0.8853,0.0558
17940,1,0.8853,0.4706,0,s2,0.8853,0.0558
17942,1,0.8853,0.4706,0,s2,0.8853,0.0558
17951,1,0.8853,0.4706,0,s2,0.8853,0.0558
17954,1,0.8853,0.4706,0,s2,0.8853,0.0558
17955,1,0.8853,0.4706,0,s2,0.8853,0.0558
17958,1,0.8853,0.4706,0,s2,0.8853,0.0558
17964,1,0.8853,0.4706,0,s2,0.8853,0.0558
17977,1,0.8853,0.4706,0,s2,0.8853,0.0558
17989,1,0.8853,0.4706,0,s2,0.8853,0.0558
17992,1,0.3362,0.196,0,s2,0.3362,0.0558
18001,1,0.8853,0.4706,0,s2,0.8853,0.0558
18006,1,0.8853,0.4706,0,s2,0.8853,0.0558
18007,1,0.8853,0.4706,0,s2,0.8853,0.0558
18010,1,0.8853,0.4706,0,s2,0.8853,0.0558
18029,1,0.2128,0.1343,0,s2,0.2128,0.0558
18038,1,0.8853,0.4706,0,s2,0.8853,0.0558
18049,1,0.8853,0.4706,0,s2,0.8853,0.0558
18055,1,0.8853,0.4706,0,s2,0.8853,0.0558
18056,1,0.8853,0.4706,0,s2,0.8853,0.0558
18060,1,0.8853,0.4706,0,s2,0.8853,0.0558
18065,1,0.8853,0.4706,0,s2,0.8853,0.0558
18068,1,0.8853,0.4706,0,s2,0.8853,0.0558
18078,1,0.8853,0.4706,0,s2,0.8853,0.0558
18079,1,0.8853,0.4706,0,s2,0.8853,0.0558
18087,1,0.3362,0.196,0,s2,0.3362,0.0558
18088,1,0.8853,0.4706,0,s2,0.8853,0.0558
18091,1,0.8853,0.4706,0,s2,0.8853,0.0558
18108,1,0.8853,0.4706,0,s2,0.8853,0.0558
18109,1,0.8853,0.4706,0,s2,0.8853,0.0558
18119,1,0.3362,0.196,0,s2,0.3362,0.0558
18132,1,0.8853,0.4706,0,s2,0.8853,0.0558
18136,1,0.8853,0.4706,0,s2,0.8853,0.0558
18145,1,0.8853,0.4706,0,s2,0.8853,0.0558
18148,1,0.8853,0.4706,0,s2,0.8853,0.0558
18151,1,0.3362,0.196,0,s2,0.3362,0.0558
18161,1,0.8853,0.4706,0,s2,0.8853,0.0558
18169,1,0.8853,0.4706,0,s2,0.8853,0.0558
18177,1,0.8853,0.4706,0,s2,0.8853,0.0558
18187,1,0.8853,0.4706,0,s2,0.8853,0.0558
18188,1,0.3362,0.196,0,s2,0.3362,0.0558
18192,1,0.8853,0.4706,0,s2,0.8853,0.0558
18193,1,0.3362,0.196,0,s2,0.3362,0.0558
18204,1,0.8853,0.4706,0,s2,0.8853,0.0558
18211,1,0.8853,0.4706,0,s2,0.8853,0.0558
18215,1,0.8853,0.4706,0,s2,0.8853,0.0558
18216,1,0.8853,0.4706,0,s2,0.8853,0.0558
18226,1,0.8853,0.4706,0,s2,0.8853,0.0558
18235,1,0.8853,0.4706,0,s2,0.8853,0.0558
18238,1,0.8853,0.4706,0,s2,0.8853,0.0558
18242,1,0.8853,0.4706,0,s2,0.8853,0.0558
18246,1,0.8853,0.4706,0,s2,0.8853,0.0558
18253,1,0.8853,0.4706,0,s2,0.8853,0.0558
18254,1,0.8853,0.4706,0,s2,0.8853,0.0558
18262,1,0.8853,0.4706,0,s2,0.8853,0.0558
18266,1,0.8853,0.4706,0,s2,0.8853,0.0558
18271,1,0.7618,0.4088,0,s2,0.7618,0.0558
18286,1,0.8853,0.4706,0,s2,0.8853,0.0558
18288,1,0.8853,0.4706,0,s2,0.8853,0.0558
18290,1,0.8853,0.4706,0,s2,0.8853,0.0558
18294,1,0.8853,0.4706,0,s2,0.8853,0.0558
