window,privesc_count,urg_sum,psh_sum,rst_sum,label
1602,1,1,0,0,0
1604,3,0,3,0,0
1607,1,1,0,0,0
1609,1,1,0,0,0
1612,1,1,0,0,0
1613,1,1,0,0,0
1614,5,5,0,0,0
1615,11,11,4,0,0
1616,3,3,0,0,0
1620,2,2,0,0,0
1623,1,1,0,0,0
1627,1,1,0,0,0
1628,1,1,0,0,0
1630,4,4,0,0,0
1634,2,2,0,0,0
1637,2,2,0,0,0
1638,2,2,0,0,0
1639,9,9,0,0,0
1640,13,13,0,0,0
1641,3,3,0,0,0
1643,3,3,0,0,0
1645,3,3,0,0,0
1646,1,1,0,0,0
1647,5,5,0,0,0
1648,1,1,0,0,0
1649,16,16,0,0,0
1650,17,17,0,0,0
1651,8,8,0,0,0
1657,1,1,0,0,0
1660,1,1,0,0,0
1661,9,9,0,0,0
1662,14,14,0,0,0
1663,2,2,0,0,0
1664,9,9,0,0,0
1665,7,7,0,0,0
1666,16,16,0,0,0
1667,1,1,0,0,0
1668,1,1,0,0,0
1669,4,4,0,0,0
1670,2,2,0,0,0
1671,3,3,0,0,0
1672,7,7,0,0,0
1673,5,5,0,0,0
1674,5,5,0,0,0
1675,3,3,0,0,0
1676,1,1,0,0,0
1677,1,1,0,0,0
1678,2,2,0,0,0
1679,2,2,0,0,0
1680,1,1,0,0,0
1684,1,1,0,0,0
1685,7,7,0,0,0
1686,1,1,0,0,0
1688,3,3,0,0,0
1689,3,3,0,0,0
1690,3,3,0,0,0
1691,1,1,0,0,0
1692,12,12,0,0,0
1694,1,1,0,0,0
1695,3,3,0,0,0
1696,1,1,0,0,0
1697,12,12,0,0,0
1698,3,3,0,0,0
1699,22,22,0,0,0
1700,9,9,0,0,0
1701,10,10,0,0,0
1702,7,7,0,0,0
1703,10,10,0,0,0
1704,9,9,0,0,0
1705,18,18,0,0,0
1706,16,16,0,0,0
1707,6,6,0,0,0
1708,11,11,0,0,0
1709,26,26,0,0,0
1710,1,1,0,0,0
1711,5,5,0,0,0
1712,19,19,0,0,0
1717,3,3,0,0,0
1718,2,2,0,0,0
1721,1,1,0,0,0
1722,6,6,0,0,0
1723,7,7,0,0,0
1724,5,5,0,0,0
1725,5,5,0,0,0
1732,1,1,0,0,0
1733,9,9,0,0,0
1734,14,14,0,0,0
1735,21,21,0,0,0
1736,1,1,0,0,0
1745,3,3,0,0,1
1746,2,2,0,0,0
1747,9,9,0,0,0
1748,12,12,0,0,0
1749,3,3,0,0,0
1750,10,10,0,0,0
1751,4,4,0,0,0
1752,3,3,0,0,0
1753,2,2,0,0,0
1754,3,3,0,0,0
1755,16,16,0,0,0
1756,16,16,0,0,0
1757,11,11,0,0,0
1758,9,9,0,0,0
1759,10,10,0,0,0
1760,9,9,0,0,0
1761,8,8,0,0,0
1762,4,4,0,0,0
1763,1,1,0,0,0
1764,6,6,0,0,0
1765,17,17,0,0,0
1766,1,1,0,0,0
1768,5,5,0,0,0
1769,9,9,0,0,0
1770,9,9,0,0,0
1771,3,3,0,0,0
1772,3,3,0,0,0
1773,8,8,0,0,0
1777,3,3,0,0,0
1778,4,4,0,0,0
1779,3,3,0,0,0
1780,14,14,0,0,0
1781,8,8,0,0,0
1782,2,2,0,0,0
1788,1,1,0,0,0
1789,10,10,0,0,0
1790,5,5,0,0,0
1791,1,1,0,0,0
1792,3,3,0,0,0
1793,4,4,0,0,0
1794,2,2,0,0,0
1795,6,6,0,0,0
1796,3,3,0,0,0
1797,3,3,0,0,0
1798,4,4,0,0,0
1799,12,12,0,0,0
1800,15,15,0,0,0
1801,7,7,0,0,0
1807,14,14,0,0,0
1808,7,7,0,0,0
1809,9,9,0,0,0
1810,14,14,0,0,0
1811,3,3,0,0,0
1813,1,1,0,0,0
1814,2,2,0,0,0
1818,9,9,0,0,0
1819,3,3,0,0,0
1821,4,4,0,0,0
1822,1,1,0,0,0
1825,2,2,0,0,0
1826,4,4,0,0,0
1827,36,36,0,0,0
1828,17,17,0,0,0
1830,7,7,0,0,0
1831,1,1,0,0,0
1832,1,1,0,0,0
1834,2,2,0,0,0
1835,1,1,0,0,0
1836,2,2,0,0,0
1837,2,2,0,0,0
1838,2,2,0,0,0
1839,2,2,0,0,0
1840,3,3,0,0,0
1841,5,5,0,0,0
1842,4,4,0,0,0
1843,11,11,0,0,0
1844,7,7,0,0,0
1845,12,12,0,0,0
1846,11,11,0,0,0
1847,22,22,0,0,0
1848,16,16,0,0,0
1849,16,16,0,0,0
1850,7,7,0,0,0
1851,11,11,0,0,0
1853,1,1,0,0,0
1855,2,2,0,0,0
1856,5,5,0,0,0
1857,8,8,0,0,0
1858,22,22,0,0,0
1859,41,41,0,0,0
1860,8,8,0,0,0
1862,6,6,0,0,0
1863,11,11,0,0,0
1864,10,10,0,0,0
1865,15,15,0,0,0
1866,7,7,0,0,0
1867,21,21,0,0,0
1868,32,32,0,0,0
1869,12,12,0,0,0
1870,31,31,0,0,0
1871,11,11,0,0,0
1872,2,2,0,0,0
1873,13,13,0,0,0
1874,29,29,0,0,0
1875,14,14,0,0,0
1876,1,1,0,0,0
1878,3,3,0,0,0
1879,2,2,0,0,0
1880,1,1,0,0,0
1882,4,4,0,0,0
1883,2,2,0,0,0
1886,1,1,0,0,0
1888,4,4,0,0,0
1889,5,5,0,0,0
1890,3,3,0,0,0
1891,4,4,0,0,0
1892,5,5,0,0,0
1893,5,5,0,0,0
1894,9,9,0,0,0
1895,8,8,0,0,0
1896,3,3,0,0,0
1897,3,3,0,0,0
1898,20,20,0,0,0
1899,7,7,0,0,0
1900,4,4,0,0,0
1901,3,3,0,0,0
1902,4,4,0,0,0
1903,4,4,0,0,0
1904,3,3,0,0,0
1905,10,10,0,0,0
1906,11,11,0,0,0
1907,6,6,0,0,0
1908,4,4,0,0,0
1909,1,1,0,0,0
1910,4,4,0,0,0
1911,6,6,0,0,0
1912,3,3,0,0,0
1916,4,4,0,0,0
1917,6,6,0,0,0
1918,16,16,0,0,0
1919,13,13,0,0,0
1920,7,7,0,0,0
1921,3,3,0,0,0
1922,6,6,0,0,0
1923,8,8,0,0,0
1925,3,3,0,0,0
1926,1,1,0,0,0
1928,1,1,0,0,0
1929,3,3,0,0,0
1931,3,3,0,0,0
1937,3,3,0,0,0
1938,8,8,0,0,0
1939,3,3,0,0,0
1941,6,6,0,0,0
1942,3,3,0,0,0
1943,8,8,0,0,0
1944,13,13,0,0,0
1945,4,4,0,0,0
1946,11,11,0,0,0
1947,8,8,0,0,0
1948,2,2,0,0,0
1949,2,2,0,0,0
1950,3,3,0,0,0
1951,8,8,0,0,0
1952,1,1,0,0,0
1955,1,1,0,0,0
1956,2,2,0,0,0
1957,2,2,0,0,0
1958,2,2,0,0,0
1959,18,18,0,0,0
1961,9,9,0,0,0
1962,3,3,0,0,0
1963,10,10,0,0,0
1964,11,11,0,0,0
1965,7,7,0,0,0
1966,24,24,0,0,0
1967,1,1,0,0,0
1968,9,9,0,0,0
1969,2,2,0,0,0
1971,4,4,0,0,0
1974,6,6,0,0,0
1975,1,1,0,0,0
1976,20,20,0,0,0
1977,7,7,0,0,0
1978,5,5,0,0,0
1979,9,9,0,0,0
1980,5,5,0,0,0
1981,2,2,0,0,0
1982,2,2,0,0,0
1983,8,8,0,0,0
1984,4,4,0,0,0
1990,1,1,0,0,0
1992,1,1,0,0,0
1993,3,3,0,0,0
1994,16,16,0,0,0
1995,1,1,0,0,0
1998,5,5,0,0,0
1999,7,7,0,0,0
2000,9,9,0,0,0
2002,15,15,0,0,0
2003,5,5,0,0,0
2005,5,5,0,0,0
2007,2,2,0,0,0
2008,5,5,0,0,0
2009,1,1,0,0,0
2010,3,3,0,0,0
2011,3,3,0,0,0
2015,7,7,0,0,0
2016,2,2,0,0,0
2018,2,2,0,0,0
2019,6,6,0,0,0
2020,8,8,0,0,0
2021,1,1,0,0,0
2022,2,2,0,0,0
2023,1,1,0,0,0
2024,2,2,0,0,0
2025,4,4,0,0,0
2026,4,4,0,0,0
2027,1,1,0,0,0
2028,7,7,0,0,0
2029,1,1,0,0,0
2031,4,4,0,0,0
2033,1,1,0,0,0
2034,4,4,0,0,0
2035,10,10,0,0,0
2036,4,4,0,0,0
2037,3,3,0,0,0
2038,31,31,0,0,0
2039,19,19,0,0,0
2040,3,3,0,0,0
2041,1,1,0,0,0
2042,1,1,0,0,0
2043,2,2,0,0,0
2045,5,5,0,0,0
2046,2,2,0,0,0
2047,2,2,0,0,0
2048,1,1,0,0,0
2049,3,3,0,0,0
2050,5,5,0,0,0
2051,26,26,0,0,0
2052,5,5,0,0,0
2053,6,6,0,0,0
2055,1,1,0,0,0
2056,5,5,0,0,0
2057,8,8,0,0,0
2058,14,14,0,0,0
2059,2,2,0,0,0
2060,3,3,0,0,0
2062,1,1,0,0,0
2063,2,2,0,0,0
2064,9,9,0,0,0
2065,11,11,0,0,0
2066,3,3,0,0,0
2067,4,4,0,0,0
2068,1,1,0,0,0
2069,5,5,0,0,0
2070,9,9,0,0,0
2071,5,5,0,0,0
2072,14,14,0,0,0
2073,12,12,0,0,0
2074,18,18,0,0,0
2075,14,14,0,0,0
2076,2,2,0,0,0
2077,3,3,0,0,0
2078,8,8,0,0,0
2079,3,3,0,0,0
2081,1,1,0,0,0
2082,1,1,0,0,0
2084,1,1,0,0,0
2085,1,1,0,0,0
2091,2,2,0,0,0
2092,1,1,0,0,0
2093,4,4,0,0,0
2094,1,1,0,0,0
2095,3,3,0,0,0
2096,1,1,0,0,0
2097,13,13,0,0,0
2099,1,1,0,0,0
2100,7,7,0,0,0
2101,5,5,0,0,0
2102,4,4,0,0,0
2104,2,2,0,0,0
2105,7,7,0,0,0
2106,11,11,0,0,0
2107,6,6,0,0,0
2108,2,2,0,0,0
2109,2,2,0,0,0
2110,17,17,0,0,0
2111,2,2,0,0,0
2112,5,5,0,0,0
2113,2,2,0,0,0
2116,2,2,0,0,0
2118,6,6,0,0,0
2119,4,4,0,0,0
2120,9,9,0,0,0
2121,5,5,0,0,0
2122,7,7,0,0,0
2123,11,11,0,0,0
2124,8,8,0,0,0
2125,10,10,0,0,0
2127,6,6,0,0,0
2128,2,2,0,0,0
2129,3,3,0,0,0
2130,5,5,0,0,0
2131,11,11,0,0,0
2132,8,8,0,0,0
2133,3,3,0,0,0
2136,22,22,0,0,0
2137,1,1,0,0,0
2139,3,3,0,0,0
2140,2,2,0,0,0
2141,2,2,0,0,0
2143,2,2,0,0,0
2144,2,2,0,0,0
2145,4,4,0,0,0
2146,7,7,0,0,0
2147,3,3,0,0,0
2148,5,5,0,0,0
2149,1,1,0,0,0
2150,10,10,0,0,0
2151,7,7,0,0,0
2152,6,6,0,0,0
2153,11,11,0,0,0
2154,13,13,0,0,0
2155,6,6,0,0,0
2156,4,4,0,0,0
2157,10,10,0,0,0
2158,8,8,0,0,0
2159,6,6,0,0,0
2160,6,6,0,0,0
2161,10,10,0,0,0
2162,3,3,0,0,0
2163,1,1,0,0,0
2164,1,1,0,0,0
2165,8,8,0,0,0
2167,4,4,0,0,0
2168,3,3,0,0,0
2169,7,7,0,0,0
2170,8,8,0,0,0
2171,3,3,0,0,0
2172,10,10,0,0,0
2173,8,8,0,0,0
2174,5,5,0,0,0
2178,1,1,0,0,0
2179,3,3,0,0,0
2180,10,10,0,0,0
2182,1,1,0,0,0
2187,4,4,0,0,0
2188,1,1,0,0,0
2189,5,5,0,0,0
2190,10,10,0,0,0
2193,2,2,0,0,0
2197,1,1,0,0,0
2198,2,2,0,0,0
2199,4,4,0,0,0
2200,5,5,0,0,0
2201,3,3,0,0,0
2203,3,3,0,0,0
2204,1,1,0,0,0
2205,1,1,0,0,0
2206,1,1,0,0,0
2207,6,6,0,0,0
2208,1,1,0,0,0
2209,2,2,0,0,0
2210,1,1,0,0,0
2213,6,6,0,0,0
2214,5,5,0,0,0
2215,1,1,0,0,0
2216,1,1,0,0,0
2217,2,2,0,0,0
2218,1,1,0,0,0
2220,2,2,0,0,0
2221,11,11,0,0,0
2222,1,1,0,0,0
2223,1,1,0,0,0
2225,2,2,0,0,0
2226,2,2,0,0,0
2227,4,4,0,0,0
2228,14,14,0,0,0
2229,4,4,0,0,0
2230,1,1,0,0,0
2231,2,2,0,0,0
2236,2,2,0,0,0
2237,1,1,0,0,0
2238,6,6,0,0,0
2239,4,4,0,0,0
2240,6,6,0,0,0
2241,23,23,0,0,0
2242,1,1,0,0,0
2243,3,3,0,0,0
2244,5,5,0,0,0
2245,25,25,0,0,0
2247,5,5,0,0,0
2248,3,3,0,0,0
2249,2,2,0,0,0
2251,1,1,0,0,0
2252,8,8,0,0,0
2253,11,11,0,0,0
2254,2,2,0,0,0
2255,2,2,0,0,0
2256,1,1,0,0,0
2257,14,14,0,0,0
2258,1,1,0,0,0
2260,2,2,0,0,0
2261,1,1,0,0,0
2262,2,2,0,0,0
2263,3,3,0,0,0
2264,13,13,0,0,0
2265,7,7,0,0,0
2266,4,4,0,0,0
2267,5,5,0,0,0
2268,3,3,0,0,0
2269,8,8,0,0,0
2271,1,1,0,0,0
2278,2,2,0,0,0
2279,2,2,0,0,0
2281,1,1,0,0,0
2282,1,1,0,0,0
2284,1,1,0,0,0
2285,6,6,0,0,0
2286,2,2,0,0,0
2287,1,1,0,0,0
2288,8,8,0,0,0
2289,4,4,0,0,0
2291,9,9,0,0,0
2292,6,6,0,0,0
2293,8,8,0,0,0
2294,16,16,0,0,0
2295,11,11,0,0,0
2296,1,1,0,0,0
2297,4,4,0,0,0
2298,6,6,0,0,0
2299,10,10,0,0,0
2300,8,8,0,0,0
2301,2,2,0,0,0
2302,1,1,0,0,0
2303,3,3,0,0,0
2304,8,8,0,0,0
2305,3,3,0,0,0
2306,3,3,0,0,0
2307,1,1,0,0,0
2308,6,6,0,0,0
2310,2,2,0,0,0
2311,8,8,0,0,0
2312,6,6,0,0,0
2313,4,4,0,0,0
2314,1,1,0,0,0
2316,1,1,0,0,0
2317,2,2,0,0,0
2318,2,2,0,0,0
2320,2,0,2,0,0
2321,2,2,0,0,0
2323,2,2,0,0,0
2324,1,1,0,0,0
2326,1,0,1,0,0
2327,1,1,0,0,0
2328,2,0,2,0,0
2330,3,3,0,0,0
2331,1,1,0,0,0
2332,1,1,0,0,0
2333,4,2,2,0,0
2336,1,1,0,0,0
2337,3,3,0,0,0
2338,2,1,1,0,0
2339,1,1,0,0,0
2340,3,1,2,0,0
2341,1,1,0,0,0
2343,2,2,0,0,0
2344,2,2,0,0,0
2345,2,2,0,0,0
2346,2,2,0,0,0
2348,6,6,0,0,0
2349,2,0,2,0,0
2350,2,0,2,0,0
2351,1,1,0,0,0
2358,3,3,0,0,0
2359,3,3,0,0,0
2362,1,1,0,0,0
2363,1,1,0,0,0
2364,9,9,3,0,0
2365,11,11,1,0,0
2366,25,25,0,0,0
2367,1,1,0,0,0
2369,9,9,0,0,0
2370,16,16,0,0,0
2371,16,16,0,0,0
2372,16,16,0,0,0
2373,8,8,0,0,0
2375,1,1,0,0,0
2376,11,11,0,0,0
2377,2,2,0,0,0
2379,2,2,0,0,0
2380,1,1,0,0,0
2381,8,8,0,0,0
2382,7,7,0,0,0
2383,19,19,0,0,0
2384,4,4,0,0,0
2385,3,3,0,0,0
2386,1,1,0,0,0
2387,7,7,0,0,0
2388,4,4,0,0,0
2389,1,1,0,0,0
2390,2,2,0,0,0
2392,1,1,0,0,0
2393,3,3,0,0,0
2401,1,1,0,0,0
2403,2,2,0,0,0
2404,1,1,0,0,0
2405,11,11,0,0,0
2408,3,3,0,0,0
2409,1,1,0,0,0
2411,2,2,0,0,0
2412,4,4,0,0,0
2414,2,2,0,0,0
2416,3,3,0,0,0
2417,7,7,0,0,0
2418,7,7,0,0,0
2419,15,15,0,0,0
2421,3,3,0,0,0
2422,3,3,0,0,0
2424,2,1,1,0,0
2425,1,1,0,0,0
2427,1,0,1,0,0
2428,1,1,0,0,0
2430,1,0,1,0,0
2436,1,0,1,0,0
2438,1,0,1,0,0
2439,1,0,1,0,0
2442,1,1,0,0,0
2443,1,0,1,0,0
2444,1,1,0,0,0
2445,3,3,0,0,0
2446,6,6,0,0,0
2447,14,14,0,0,0
2448,6,6,0,0,0
2449,9,9,0,0,0
2450,5,5,0,0,0
2451,5,5,0,0,0
2452,1,1,0,0,0
2453,16,16,0,0,0
2454,20,20,0,0,0
2455,12,12,0,0,0
2456,6,6,0,0,0
2458,1,1,0,0,0
2459,2,2,0,0,0
2460,4,4,0,0,0
2461,3,3,0,0,0
2462,5,5,0,0,0
2463,2,2,0,0,0
2464,2,2,0,0,0
2465,8,8,0,0,0
2466,23,23,0,0,0
2467,7,7,0,0,0
2468,15,15,0,0,0
2469,6,6,0,0,0
2470,12,12,0,0,0
2471,5,5,0,0,0
2472,7,7,1,0,0
2473,1,1,0,0,0
2475,5,5,0,0,0
2476,1,1,0,0,0
2477,1,1,0,0,0
2478,2,2,0,0,0
2479,4,4,0,0,0
2480,12,12,0,0,0
2481,10,10,0,0,0
2482,5,5,0,0,0
2483,7,7,0,0,0
2484,28,28,0,0,0
2485,10,10,0,0,0
2486,41,41,0,0,0
2487,31,31,0,0,0
2488,14,14,0,0,0
2489,28,28,0,0,0
2490,3,3,0,0,0
2491,1,1,0,0,0
2492,1,0,1,0,0
2496,1,1,0,0,0
2498,1,0,1,0,0
2500,1,0,1,0,0
2502,1,0,1,0,0
2503,1,1,0,0,0
2506,1,0,1,0,0
2508,1,1,0,0,0
2509,1,0,1,0,0
2510,2,1,1,0,0
2511,16,16,0,0,0
2512,14,14,0,0,0
2513,10,10,2,0,0
2514,5,5,2,0,0
2515,11,11,0,0,0
2516,9,9,0,0,0
2517,2,2,0,0,0
2518,11,11,0,0,0
2519,10,10,0,0,0
2520,31,31,0,0,0
2521,4,4,0,0,0
2522,10,10,0,0,0
2523,10,10,0,0,0
2526,2,0,2,0,0
2528,1,0,1,0,0
2529,1,0,1,0,0
2531,1,0,1,0,0
2532,1,1,0,0,0
2536,1,0,1,0,0
2548,1,0,1,0,0
2550,1,0,1,0,0
2552,1,0,1,0,0
2555,2,0,2,0,0
2557,1,0,1,0,0
2558,1,0,1,0,0
2562,1,1,0,0,0
2563,1,0,1,0,0
2565,1,1,0,0,0
2567,1,1,0,0,0
2568,15,15,5,0,0
2569,14,14,3,0,0
2570,7,7,0,0,0
2571,2,0,2,0,0
2572,2,0,2,0,0
2583,1,0,1,0,0
2584,1,0,1,0,0
2588,6,6,0,0,0
2589,1,1,0,0,0
2592,4,3,1,0,0
2594,1,1,0,0,0
2595,3,3,0,0,0
2596,2,2,0,0,0
2598,2,0,2,0,0
2599,1,1,0,0,0
2600,1,0,1,0,0
2601,4,3,1,0,0
2602,1,1,0,0,0
2603,2,2,0,0,0
2604,1,0,1,0,0
2606,2,0,2,0,0
2611,9,9,0,0,0
2612,21,21,8,0,0
2617,1,0,1,0,0
2625,1,0,1,0,0
2631,1,0,1,0,0
2635,1,1,0,0,0
2636,8,8,0,0,0
2638,7,7,0,0,0
2639,9,9,0,0,0
2640,7,7,0,0,0
2641,1,1,0,0,0
2643,6,6,0,0,0
2644,3,3,0,0,0
2645,9,9,3,0,0
2646,5,5,1,0,0
2647,4,4,0,0,0
2648,4,4,0,0,0
2649,5,5,0,0,0
2650,6,6,0,0,0
2651,16,16,0,0,0
2652,1,1,0,0,0
2654,2,2,0,0,0
2655,3,3,0,0,0
2656,12,12,0,0,0
2657,14,14,0,0,0
2658,15,15,0,0,0
2660,2,2,0,0,0
2661,1,1,0,0,0
2662,21,21,0,0,0
2663,33,33,0,0,0
2665,1,0,1,0,0
2669,2,1,1,0,0
2674,2,0,2,0,0
2676,1,1,0,0,0
2678,1,0,1,0,0
2680,1,0,1,0,0
2683,1,0,1,0,0
2684,32,32,0,0,0
2685,17,17,4,0,0
2686,22,22,0,0,0
2687,11,11,0,0,0
2688,11,11,0,0,0
2689,2,1,1,0,0
2690,1,0,1,0,0
2696,1,0,1,0,0
2702,2,0,2,0,0
2706,1,0,1,0,0
2709,16,16,2,0,0
2710,11,11,2,0,0
2711,6,6,0,0,0
2712,9,9,0,0,0
2713,13,13,0,0,0
2715,10,10,0,0,0
2716,10,10,0,0,0
2718,1,0,1,0,0
2720,1,0,1,0,0
2722,1,0,1,0,0
2727,1,0,1,0,0
2731,1,0,1,0,0
2734,1,0,1,0,0
2738,1,0,1,0,0
2747,1,0,1,0,0
2752,4,2,2,0,0
2753,3,2,1,0,0
2757,1,0,1,0,0
2759,1,0,1,0,0
2761,1,0,1,0,0
2762,1,0,1,0,0
2766,1,0,1,0,0
2770,1,0,1,0,0
2773,3,2,1,0,0
2774,6,6,1,0,0
2775,20,20,3,0,0
2776,21,21,0,0,0
2777,37,37,0,0,0
2778,23,23,0,0,0
2779,23,23,0,0,0
2780,8,8,0,0,0
2781,5,5,0,0,0
2784,1,1,0,0,0
2785,4,4,0,0,0
2786,7,7,0,0,0
2787,1,1,0,0,0
2790,1,0,1,0,0
2792,1,0,1,0,0
2794,1,0,1,0,0
2803,1,0,1,0,0
2805,1,0,1,0,0
2807,4,2,2,0,0
2812,1,0,1,0,0
2826,2,0,2,0,0
2827,1,0,1,0,0
2828,1,0,1,0,0
2836,2,0,2,0,0
2839,2,0,2,0,0
2845,4,0,4,0,0
2851,12,12,0,0,0
2852,20,20,0,0,0
2854,5,5,0,0,0
2855,10,10,4,0,0
2856,12,12,0,0,0
2857,8,8,0,0,0
2858,4,4,0,0,0
2859,7,7,0,0,0
2864,1,1,0,0,0
2865,2,2,0,0,0
2866,4,4,0,0,0
2867,2,2,0,0,0
2869,1,1,0,0,0
2870,4,4,0,0,0
2873,2,2,0,0,0
2874,2,2,0,0,0
2875,1,1,0,0,0
2877,3,3,0,0,0
2878,17,17,0,0,0
2880,4,4,0,0,0
2881,4,4,0,0,0
2882,1,1,0,0,0
2883,7,7,0,0,0
2884,23,23,0,0,0
2885,42,42,0,0,0
2886,39,39,0,0,0
2887,15,15,0,0,0
2888,13,13,0,0,0
2893,2,2,0,0,0
2894,2,1,1,0,0
2895,1,0,1,0,0
2897,2,2,0,0,0
2898,1,0,1,0,0
2902,1,0,1,0,0
2905,2,0,2,0,0
2906,1,0,1,0,0
2910,1,0,1,0,0
2911,1,1,0,0,0
2912,1,1,0,0,0
2913,1,1,0,0,0
2914,1,1,0,0,0
2916,13,13,0,0,0
2917,22,22,0,0,0
2918,4,4,0,0,0
2919,2,2,0,0,0
2920,9,9,0,0,0
2921,9,9,0,0,0
2922,5,5,0,0,0
2923,3,3,0,0,0
2925,3,3,0,0,0
2926,2,2,0,0,0
2928,6,6,0,0,0
2929,6,6,0,0,0
2930,5,5,0,0,0
2932,4,4,0,0,0
2933,6,6,0,0,0
2935,3,3,0,0,0
2936,5,5,0,0,0
2937,5,5,0,0,0
2938,12,12,0,0,0
2939,12,12,0,0,0
2940,2,2,0,0,0
2941,1,1,0,0,0
2942,11,11,0,0,0
2944,1,1,0,0,0
2945,12,12,0,0,0
2946,13,13,0,0,0
2947,12,12,0,0,0
2948,24,24,0,0,0
2949,15,15,1,0,0
2950,7,7,0,0,0
2951,5,5,0,0,0
2952,1,1,0,0,0
2953,3,3,0,0,0
2954,16,16,0,0,0
2955,27,27,0,0,0
2956,40,40,0,0,0
2957,24,24,0,0,0
2958,26,26,0,0,0
2959,2,2,0,0,0
2960,4,4,0,0,0
2961,1,1,0,0,0
2962,1,1,0,0,0
2963,1,1,0,0,0
2964,2,2,0,0,0
2965,2,2,0,0,0
2966,6,6,0,0,0
2967,9,9,0,0,0
2968,1,1,0,0,0
2969,2,2,0,0,0
2972,1,1,0,0,0
2973,4,4,0,0,0
2974,3,3,0,0,0
2976,1,1,0,0,0
2977,4,4,0,0,0
2978,6,6,0,0,0
2979,4,4,0,0,0
2980,2,2,0,0,0
2982,1,0,1,0,0
2983,1,0,1,0,0
2984,1,0,1,0,0
2985,1,0,1,0,0
2993,1,0,1,0,0
2997,1,0,1,0,0
2998,1,1,0,0,0
2999,1,0,1,0,0
3004,3,3,0,0,0
3005,13,13,0,0,0
3006,15,15,4,0,0
3007,20,20,0,0,0
3008,6,6,0,0,0
3009,11,11,0,0,0
3010,2,2,0,0,0
3013,1,1,0,0,0
3014,3,3,0,0,0
3015,16,16,0,0,0
3016,8,8,0,0,0
3017,2,1,1,0,0
3018,1,1,0,0,0
3019,1,0,1,0,0
3022,1,0,1,0,0
3024,1,1,0,0,0
3030,1,0,1,0,0
3037,1,0,1,0,0
3039,1,0,1,0,0
3042,1,0,1,0,0
3043,2,0,2,0,0
3047,1,0,1,0,0
3048,2,0,2,0,0
3051,2,1,1,0,0
3052,1,0,1,0,0
3057,1,1,0,0,0
3060,11,11,4,0,0
3061,1,1,0,0,0
3062,1,1,0,0,0
3064,1,1,0,0,0
3065,3,3,0,0,0
3066,2,2,1,0,0
3067,1,1,0,0,0
3068,5,5,2,0,0
3069,11,11,1,0,0
3071,2,2,0,0,0
3072,7,7,0,0,0
3073,34,34,0,0,0
3074,19,19,0,0,0
3075,3,2,1,0,0
3076,2,1,1,0,0
3077,1,1,0,0,0
3078,2,1,1,0,0
3079,2,2,0,0,0
3080,1,0,1,0,0
3083,1,0,1,0,0
3086,2,0,2,0,0
3088,1,0,1,0,0
3092,1,1,0,0,0
3094,2,1,1,0,0
3097,1,0,1,0,0
3098,2,0,2,0,0
3102,1,0,1,0,0
3103,1,0,1,0,0
3109,1,1,0,0,0
3115,16,16,4,0,0
3116,15,15,4,0,0
3117,10,10,0,0,0
3119,1,0,1,0,0
3126,1,0,1,0,0
3131,1,0,1,0,0
3134,1,1,0,0,0
3137,2,0,2,0,0
3138,15,15,0,0,0
3139,16,16,4,0,0
3140,9,9,0,0,0
3141,4,4,0,0,0
3142,5,5,0,0,0
3143,9,9,0,0,0
3146,1,1,0,0,0
3148,2,2,0,0,0
3151,1,1,0,0,0
3154,2,2,0,0,0
3157,1,1,0,0,0
3160,1,1,0,0,0
3162,3,3,0,0,0
3163,3,3,0,0,0
3164,5,5,0,0,0
3165,14,14,0,0,0
3166,4,4,0,0,0
3167,17,17,0,0,0
3168,31,31,0,0,0
3169,18,18,0,0,0
3170,12,12,0,0,0
3171,2,0,2,0,0
3175,2,1,1,0,0
3177,1,0,1,0,0
3180,1,0,1,0,0
3183,1,0,1,0,0
3184,2,2,0,0,0
3186,1,0,1,0,0
3191,6,6,0,0,0
3192,7,7,0,0,0
3193,22,22,4,0,0
3194,28,28,0,0,0
3195,16,16,0,0,0
3196,38,38,0,0,0
3197,31,31,0,0,0
3198,24,24,0,0,0
3199,3,3,0,0,0
3201,2,2,0,0,0
3204,3,3,0,0,0
3205,1,0,1,0,0
3210,1,0,1,0,0
3213,1,0,1,0,0
3216,1,0,1,0,0
3217,1,1,0,0,0
3222,2,0,2,0,0
3223,1,0,1,0,0
3225,3,3,0,0,0
3226,1,1,0,0,0
3227,13,13,0,0,0
3228,1,1,0,0,0
3229,1,1,0,0,0
3230,1,1,0,0,0
3234,1,1,0,0,0
3235,1,1,0,0,0
3236,7,7,0,0,0
3237,4,4,0,0,0
3238,8,8,3,0,0
3239,2,2,0,0,0
3240,3,3,1,0,0
3241,10,10,0,0,0
3242,5,5,0,0,0
3243,9,9,0,0,0
3244,10,10,0,0,0
3245,10,10,0,0,0
3246,28,28,0,0,0
3247,9,9,0,0,0
3248,16,16,0,0,0
3249,33,33,0,0,0
3250,8,8,0,0,0
3262,1,0,1,0,0
3268,1,0,1,0,0
3278,1,0,1,0,0
3281,1,0,1,0,0
3282,1,0,1,0,0
3283,6,5,1,0,0
3284,11,11,0,0,0
3287,2,1,1,0,0
3290,2,2,0,0,0
3292,1,1,0,0,0
3294,1,0,1,0,0
3297,2,1,1,0,0
3299,1,1,0,0,0
3301,3,1,2,0,0
3302,1,0,1,0,0
